lng,lat,avg_tmpr_c,wthr_date,city,country
-0.164,51.516,10.98,2022-09-18,London,GB
9.184,45.471,17.66,2022-09-11,Milan,IT
2.324,48.845,17.87,2022-09-28,Paris,FR
2.374,48.852,17.85,2022-08-17,Paris,FR
2.366,48.856,8.89,2021-10-08,Paris,FR
-0.129,51.507,15.53,2022-08-06,London,GB
2.342,48.850,18.68,2022-09-28,Paris,FR
9.154,45.461,25.80,2022-08-16,Milan,IT
2.286,48.880,16.98,2022-09-03,Paris,FR
2.300,48.885,8.52,2021-10-12,Paris,FR
2.311,48.861,10.41,2021-10-02,Paris,FR
-0.184,51.511,14.06,2022-09-22,London,GB
-0.191,51.510,12.15,2021-10-15,London,GB
2.293,48.856,18.23,2022-08-17,Paris,FR
2.345,48.852,11.25,2021-10-26,Paris,FR
2.309,48.872,16.62,2022-09-03,Paris,FR
9.224,45.474,12.20,2021-10-15,Milan,IT
2.301,48.887,8.09,2021-10-12,Irving,US
-0.142,51.518,12.04,2021-10-15,London,GB
2.275,48.851,10.76,2021-10-02,Paris,FR
2.354,48.868,17.37,2022-09-03,Paris,FR
-0.150,51.512,13.88,2022-09-02,London,GB
2.310,48.859,18.08,2022-08-17,Paris,FR
2.366,48.856,7.36,2021-10-22,Paris,FR
-0.219,51.505,12.42,2021-10-15,London,GB
2.367,48.866,17.81,2022-08-13,Paris,FR
2.297,48.872,6.93,2021-10-21,Paris,FR
2.329,48.818,19.08,2022-08-14,Paris,FR
2.321,48.845,7.53,2021-10-22,Paris 06,FR
-0.137,51.529,7.99,2021-10-09,Fitzrovia,GB
2.332,48.854,11.79,2021-10-26,Paris,FR
2.308,48.855,18.13,2022-08-17,Paris,FR
-0.180,51.512,14.19,2022-09-02,Paddington,GB
-0.149,51.506,14.37,2022-09-02,London,GB
-0.161,51.524,17.45,2022-08-24,London,GB
9.194,45.457,10.37,2021-10-23,Milan,IT
-0.134,51.514,14.54,2022-09-22,London,GB
2.349,48.852,7.37,2021-10-22,Paris,FR
2.294,48.875,10.27,2021-10-30,Paris,FR
-90.407,38.575,21.81,2022-08-06,Saint Louis,US
2.326,48.847,11.55,2021-10-26,Paris,FR
-0.124,51.505,14.02,2022-09-22,London,GB
2.284,48.876,17.97,2022-08-17,Paris,FR
2.357,48.833,7.38,2021-10-22,Paris,FR
2.330,48.841,18.76,2022-09-28,Paris,FR
2.309,48.860,10.41,2021-10-02,Paris,FR
9.159,45.466,10.23,2021-10-23,Milan,IT
2.154,41.380,24.61,2022-08-26,Barcelona,ES
2.347,48.860,8.28,2021-10-08,Paris,FR
2.185,41.384,16.97,2021-10-27,Barcelona,ES
2.343,48.873,8.40,2021-10-12,Paris,FR
-0.138,51.512,12.32,2021-10-15,London,GB
-0.150,51.512,16.97,2022-08-24,London,GB
-0.181,51.514,8.44,2021-10-09,London,GB
9.227,45.516,17.74,2022-09-11,Milan,IT
2.410,48.847,10.81,2021-10-02,Paris 12,FR
-0.104,51.523,16.95,2022-08-24,London,GB
2.338,48.871,7.20,2021-10-21,Paris,FR
2.292,48.855,8.97,2021-10-08,Paris,FR
2.175,41.390,24.90,2022-08-26,Barcelona,ES
2.354,48.877,17.31,2022-09-03,Paris,FR
2.336,48.873,18.11,2022-09-28,Paris,FR
2.316,48.844,7.09,2021-10-22,Paris,FR
2.347,48.850,11.38,2021-10-26,Paris,FR
2.156,41.379,17.34,2021-10-27,Barcelona,ES
-0.135,51.511,13.97,2022-09-22,London,GB
-0.126,51.524,15.10,2022-08-06,London,GB
2.282,48.882,17.45,2022-08-17,Paris,FR
2.283,48.866,10.99,2021-10-26,Paris,FR
2.289,48.869,7.49,2021-10-21,Paris,FR
2.303,48.867,17.88,2022-08-17,Paris,FR
-0.158,51.518,14.33,2022-09-22,London,GB
2.290,48.874,17.49,2022-08-17,Paris,FR
9.190,45.465,12.60,2021-10-15,Milan,IT
9.191,45.465,12.10,2021-10-15,Milan,IT
-0.263,51.521,8.61,2021-10-09,London,GB
-0.211,51.420,15.37,2022-08-05,London,GB
-0.135,51.519,12.40,2021-10-15,London,GB
-0.154,51.519,12.60,2021-10-15,London,GB
2.415,48.855,9.17,2021-10-08,Vincennes,FR
2.177,41.381,24.38,2022-08-26,Barcelona,ES
-0.105,51.505,13.62,2022-09-02,London,GB
2.336,48.882,18.20,2022-09-28,Paris,FR
2.143,41.380,16.63,2021-10-27,Barcelona,ES
2.343,48.874,16.75,2022-09-03,Paris,FR
9.155,45.468,18.30,2022-09-11,Milan,IT
9.202,45.487,18.39,2022-09-11,Milan,IT
-0.105,51.512,10.37,2022-09-18,London,GB
2.297,48.877,18.34,2022-08-17,Paris,FR
2.170,41.379,24.26,2022-08-26,Barcelona,ES
2.275,48.851,17.92,2022-08-17,Paris,FR
2.303,48.869,9.18,2021-10-18,Paris,FR
-0.144,51.518,16.73,2022-08-24,London,GB
2.289,48.850,11.73,2021-10-26,Paris,FR
-0.142,51.509,14.34,2022-09-02,London,GB
2.327,48.871,17.95,2022-08-17,Paris,FR
2.325,48.869,16.64,2022-09-03,Paris,FR
-0.207,51.494,15.40,2022-08-05,London,GB
2.170,41.410,24.61,2022-08-26,Barcelona,ES
9.197,45.477,11.07,2021-10-23,Milan,IT
2.274,48.849,10.72,2021-10-02,Paris,FR
2.356,48.879,9.61,2021-10-18,Paris,FR
2.342,48.848,8.29,2021-10-08,Paris,FR
-0.188,51.510,16.64,2022-08-24,London,GB
2.321,48.835,19.31,2022-08-14,Paris,FR
2.275,48.851,11.12,2021-10-26,Paris,FR
-0.082,51.515,13.65,2022-09-02,London,GB
-0.100,51.513,16.62,2022-08-24,London,GB
-0.080,51.510,17.11,2022-08-24,London,GB
-0.180,51.514,17.41,2022-08-24,Paddington,GB
2.349,48.848,10.91,2021-10-26,Paris,FR
9.166,45.499,22.15,2022-08-13,Milan,IT
2.295,48.878,16.89,2022-09-03,Paris,FR
2.297,48.877,10.65,2021-10-30,Paris,FR
2.304,48.885,9.46,2021-10-18,Paris,FR
2.352,48.845,11.90,2021-10-26,Paris,FR
2.299,48.882,10.91,2021-10-30,Paris,FR
-0.155,51.510,8.72,2021-10-09,London,GB
2.289,48.869,8.94,2021-10-18,Paris,FR
-0.127,51.515,15.57,2022-08-06,London,GB
2.315,48.871,9.81,2021-10-18,Paris,FR
2.334,48.885,18.16,2022-08-17,Paris,FR
2.345,48.872,8.46,2021-10-12,Paris,FR
9.202,45.487,10.88,2021-10-23,Milan,IT
2.361,48.864,11.79,2021-10-26,Paris,FR
9.206,45.476,23.45,2022-08-05,Milan,IT
2.343,48.874,17.98,2022-08-17,Paris,FR
2.317,48.875,18.28,2022-08-17,Paris,FR
2.347,48.849,8.91,2021-10-08,Paris,FR
-0.078,51.511,15.85,2022-08-06,London,GB
2.175,41.390,17.48,2021-10-27,Barcelona,ES
-80.039,42.071,8.51,2021-10-26,Erie,US
9.198,45.463,22.18,2022-08-13,Milan,IT
9.195,45.464,10.21,2021-10-23,Milan,IT
2.305,48.873,10.89,2021-10-30,Paris,FR
2.320,48.874,8.71,2021-10-12,Paris,FR
9.212,45.481,13.80,2022-09-19,Milan,IT
-0.047,51.522,10.29,2022-09-18,London,GB
2.335,48.872,10.41,2021-10-30,Paris,FR
2.303,48.840,7.00,2021-10-22,Paris,FR
2.324,48.872,17.81,2022-09-28,Paris,FR
-0.077,51.511,7.93,2021-10-09,London,GB
2.330,48.840,19.81,2022-08-14,Paris,FR
9.186,45.483,10.77,2021-10-23,Milan,IT
9.207,45.485,24.24,2022-08-05,Milan,IT
-0.152,51.506,14.12,2022-09-02,London,GB
-0.180,51.516,17.54,2022-08-24,London,GB
-0.319,51.514,10.83,2022-09-18,London,GB
2.379,48.861,10.35,2021-10-02,Paris,FR
-0.306,51.512,12.03,2021-10-15,London,GB
2.362,48.862,6.94,2021-10-22,Paris,FR
2.353,48.858,11.73,2021-10-26,Paris,FR
2.322,48.872,8.23,2021-10-12,Paris,FR
2.350,48.862,11.06,2021-10-26,Paris,FR
2.285,48.857,10.50,2021-10-02,Irving,US
-0.160,51.515,12.44,2021-10-15,London,GB
9.246,45.505,25.59,2022-08-16,Milan,IT
-0.190,51.536,14.64,2022-09-22,London,GB
9.212,45.485,24.08,2022-08-30,Milan,IT
9.185,45.467,10.49,2021-10-23,Milan,IT
2.333,48.879,18.22,2022-08-17,Paris,FR
9.212,45.481,24.02,2022-08-05,Milan,IT
-0.002,51.537,15.53,2022-08-06,London,GB
-0.125,51.520,15.61,2022-08-06,London,GB
2.336,48.854,17.97,2022-09-28,Paris,FR
2.326,48.845,6.84,2021-10-22,Paris,FR
2.201,41.406,24.43,2022-08-26,Barcelona,ES
2.297,48.869,17.54,2022-09-28,Paris,FR
9.149,45.480,23.25,2022-08-30,Milan,IT
2.201,41.396,17.10,2021-10-27,Barcelona,ES
9.206,45.475,12.72,2021-10-15,Milan,IT
2.301,48.861,19.38,2022-08-14,Paris,FR
2.348,48.849,18.79,2022-09-28,Paris,FR
2.322,48.874,17.86,2022-08-17,Paris,FR
2.307,48.873,17.65,2022-09-28,Paris,FR
2.305,48.865,10.69,2021-10-02,Paris,FR
2.209,41.401,16.63,2021-10-27,Barcelona,ES
2.340,48.849,19.02,2022-08-14,Paris,FR
2.327,48.881,8.00,2021-10-12,Paris,FR
2.253,48.845,17.75,2022-08-17,Boulogne Billancourt,FR
9.205,45.477,12.53,2021-10-15,Milan,IT
9.191,45.473,25.77,2022-08-16,Milan,IT
2.294,48.870,17.91,2022-08-17,Paris,FR
2.329,48.870,18.27,2022-08-17,Paris,FR
-0.128,51.529,17.29,2022-08-24,London,GB
9.189,45.465,25.15,2022-08-16,Milan,IT
9.215,45.526,17.96,2022-09-11,Milan,IT
2.294,48.875,9.05,2021-10-18,Paris,FR
2.326,48.866,17.48,2022-08-17,Paris,FR
-0.079,51.524,11.61,2021-10-15,London,GB
9.191,45.458,12.58,2021-10-15,Milan,IT
-0.088,51.505,15.49,2022-08-06,London,GB
-94.446,43.676,24.86,2022-09-22,Fairmont,US
-0.130,51.520,12.59,2021-10-15,London,GB
2.282,48.865,8.21,2021-10-08,Paris,FR
-0.098,51.574,12.10,2021-10-15,London,GB
2.329,48.870,10.60,2021-10-30,Paris,FR
2.305,48.855,10.77,2021-10-02,Paris,FR
-0.182,51.512,17.09,2022-08-24,London,GB
-0.057,51.515,17.09,2022-08-24,London,GB
2.371,48.847,11.03,2021-10-26,Paris,FR
9.153,45.444,14.11,2022-09-19,Milan,IT
2.308,48.854,17.45,2022-08-13,Paris,FR
9.205,45.477,23.88,2022-08-05,Milan,IT
-0.135,51.511,15.77,2022-08-06,London,GB
-0.077,51.511,17.10,2022-08-24,London,GB
2.172,41.391,24.45,2022-08-26,Barcelona,ES
9.191,45.458,23.49,2022-08-05,Milan,IT
2.347,48.850,8.71,2021-10-08,Paris,FR
9.195,45.479,25.42,2022-08-16,Milan,IT
-0.125,51.520,13.57,2022-09-02,London,GB
2.326,48.875,8.57,2021-10-12,Paris,FR
2.360,48.902,10.73,2021-10-30,Paris,FR
2.293,48.871,10.89,2021-10-30,Paris,FR
2.174,41.385,24.25,2022-08-26,Barcelona,ES
0.000,51.502,14.72,2022-08-05,London,GB
-0.123,51.521,14.52,2022-09-22,London,GB
9.167,45.452,24.14,2022-08-05,Milan,IT
2.340,48.850,10.69,2021-10-02,Paris,FR
-0.158,51.502,15.30,2022-08-05,London,GB
2.285,48.879,6.83,2021-10-21,Paris,FR
2.288,48.867,17.24,2022-09-03,Paris,FR
2.389,48.839,18.62,2022-09-28,Paris,FR
2.317,48.875,17.55,2022-08-17,Paris,FR
2.345,48.852,18.32,2022-08-17,Paris,FR
9.160,45.481,12.74,2021-10-15,Milan,IT
2.326,48.845,11.45,2021-10-26,Paris,FR
2.345,48.879,9.13,2021-10-18,Paris,FR
-0.219,51.505,14.00,2022-09-22,London,GB
-0.107,51.508,13.63,2022-09-02,London,GB
2.344,48.860,19.89,2022-08-14,Paris,FR
2.340,48.855,6.97,2021-10-22,Paris,FR
-0.291,51.512,14.01,2022-09-02,London,GB
2.316,48.873,7.26,2021-10-21,Paris,FR
9.153,45.444,18.40,2022-09-11,Milan,IT
2.302,48.874,8.17,2021-10-12,Paris,FR
2.184,41.382,16.94,2021-10-27,Barcelona,ES
2.367,48.859,11.81,2021-10-26,Paris,FR
-0.139,51.514,11.84,2021-10-15,London,GB
-0.153,51.518,10.34,2022-09-18,London,GB
-0.150,51.512,10.08,2022-09-18,London,GB
-0.193,51.500,14.91,2022-08-05,London,GB
2.321,48.868,8.03,2021-10-12,Paris,FR
-0.076,51.524,8.74,2021-10-09,London,GB
2.348,48.849,17.25,2022-08-13,Paris,FR
9.189,45.465,22.60,2022-08-13,Milan,IT
9.202,45.478,24.07,2022-08-05,Milan,IT
2.358,48.879,10.65,2021-10-30,Paris,FR
-0.136,51.510,16.74,2022-08-24,London,GB
2.330,48.885,7.54,2021-10-21,Paris,FR
2.299,48.882,17.27,2022-09-03,Paris,FR
2.324,48.845,11.49,2021-10-26,Paris,FR
2.357,48.858,10.92,2021-10-26,Paris,FR
-0.140,51.506,15.18,2022-08-06,London,GB
-0.144,51.530,13.48,2022-09-02,Fitzrovia,GB
2.212,41.405,17.30,2021-10-27,Barcelona,ES
2.330,48.831,18.14,2022-08-17,Paris,FR
-0.178,51.495,15.25,2022-08-05,London,GB
2.343,48.877,17.44,2022-09-03,Paris,FR
9.186,45.483,25.79,2022-08-16,Milan,IT
-0.148,51.505,16.95,2022-08-24,London,GB
-0.076,51.510,17.33,2022-08-24,London,GB
-0.185,51.524,11.74,2021-10-15,London,GB
2.340,48.850,18.48,2022-09-28,Paris,FR
2.324,48.871,8.16,2021-10-12,Paris,FR
-0.157,51.516,14.45,2022-09-22,London,GB
2.325,48.875,9.63,2021-10-18,Paris,FR
-0.125,51.520,8.46,2021-10-09,London,GB
-0.125,51.523,14.09,2022-09-02,London,GB
-0.118,51.517,12.28,2021-10-15,London,GB
2.348,48.849,8.89,2021-10-08,Paris,FR
-0.176,51.512,13.72,2022-09-02,Paddington,GB
2.179,41.378,24.08,2022-08-26,Barcelona,ES
2.209,41.401,24.96,2022-08-26,Barcelona,ES
9.199,45.484,25.36,2022-08-16,Milan,IT
2.367,48.866,7.09,2021-10-22,Paris,FR
2.335,48.864,18.04,2022-08-17,Paris,FR
2.326,48.847,18.26,2022-09-28,Paris,FR
-0.213,51.505,14.35,2022-09-22,London,GB
2.352,48.845,18.93,2022-08-14,Paris,FR
2.336,48.854,9.01,2021-10-08,Paris,FR
-0.091,51.514,17.07,2022-08-24,London,GB
2.343,48.897,17.34,2022-09-03,Paris,FR
2.330,48.840,11.08,2021-10-02,Paris,FR
2.343,48.874,9.85,2021-10-18,Paris,FR
-114.536,42.578,22.61,2022-08-17,Twin Falls,US
-0.125,51.523,12.12,2021-10-15,London,GB
9.201,45.490,17.61,2022-09-11,Milan,IT
2.331,48.868,17.56,2022-09-28,Paris,FR
-79.947,37.256,12.05,2021-10-12,Roanoke,US
-0.144,51.530,10.01,2022-09-18,Fitzrovia,GB
9.146,45.479,24.14,2022-08-05,Milan,IT
2.298,48.872,17.58,2022-09-28,Paris,FR
9.200,45.478,10.85,2021-10-23,Milan,IT
2.282,48.865,10.88,2021-10-02,Paris,FR
-0.151,51.511,14.01,2022-09-02,London,GB
-0.181,51.514,15.94,2022-08-06,London,GB
2.285,48.857,18.08,2022-09-28,Paris,FR
-0.145,51.506,13.84,2022-09-22,London,GB
9.195,45.451,25.28,2022-08-16,Milan,IT
2.279,48.833,11.18,2021-10-26,Paris,FR
2.326,48.835,11.28,2021-10-26,Paris,FR
-0.286,51.555,12.58,2021-10-15,London,GB
2.317,48.875,16.98,2022-09-03,Paris,FR
2.339,48.871,7.69,2021-10-21,Paris,FR
9.204,45.479,22.51,2022-08-13,Milan,IT
2.324,48.846,11.82,2021-10-26,Paris,FR
9.194,45.473,12.26,2021-10-15,Milan,IT
2.300,48.887,8.75,2021-10-12,Paris,FR
2.163,41.396,24.06,2022-08-26,Barcelona,ES
-0.166,51.519,13.73,2022-09-22,Paddington,GB
2.305,48.873,7.61,2021-10-21,Paris,FR
2.317,48.857,17.85,2022-08-13,Paris,FR
2.304,48.866,17.67,2022-08-13,Paris,FR
2.367,48.866,11.02,2021-10-02,Paris,FR
2.333,48.887,9.12,2021-10-18,Paris,FR
2.334,48.869,9.02,2021-10-18,Paris,FR
-0.104,51.523,14.21,2022-09-02,London,GB
-0.190,51.536,15.54,2022-08-06,London,GB
2.330,48.870,17.70,2022-08-17,Paris,FR
2.293,48.864,17.14,2022-08-13,Paris,FR
9.155,45.490,22.23,2022-08-13,Milan,IT
2.324,48.872,8.54,2021-10-12,Paris,FR
-0.104,51.523,14.08,2022-09-22,London,GB
-0.124,51.520,8.25,2021-10-09,London,GB
2.346,48.839,6.95,2021-10-22,Paris,FR
9.165,45.484,24.15,2022-08-30,Milan,IT
2.171,41.386,16.93,2021-10-27,Barcelona,ES
9.189,45.465,14.26,2022-09-19,Milan,IT
-0.021,51.507,10.22,2022-09-18,London,GB
9.154,45.461,21.93,2022-08-13,Milan,IT
2.179,41.396,17.45,2021-10-27,Barcelona,ES
2.357,48.876,17.75,2022-09-28,Paris,FR
2.253,48.845,10.38,2021-10-02,Boulogne Billancourt,FR
9.214,45.469,11.90,2021-10-15,Milan,IT
2.152,41.377,16.63,2021-10-27,Barcelona,ES
2.330,48.840,11.48,2021-10-26,Paris,FR
-0.197,51.510,13.40,2022-09-02,London,GB
2.410,48.847,18.22,2022-08-17,Paris 12,FR
-0.095,51.505,14.17,2022-09-22,London,GB
2.342,48.843,18.12,2022-08-17,Paris,FR
-0.126,51.505,15.45,2022-08-06,London,GB
9.183,45.468,25.91,2022-08-16,Milan,IT
2.320,48.840,8.87,2021-10-08,Paris,FR
-0.145,51.506,13.88,2022-09-02,London,GB
2.347,48.865,17.58,2022-08-17,Paris,FR
9.194,45.457,22.66,2022-08-13,Milan,IT
-0.131,51.508,16.04,2022-08-06,London,GB
2.289,48.850,7.02,2021-10-22,Paris,FR
2.300,48.868,9.23,2021-10-18,Paris,FR
2.149,41.394,24.30,2022-08-26,Barcelona,ES
-0.081,51.524,10.31,2022-09-18,London,GB
2.380,48.850,19.53,2022-08-14,Paris,FR
9.155,45.490,23.54,2022-08-30,Milan,IT
2.321,48.868,16.69,2022-09-03,Paris,FR
2.350,48.874,7.00,2021-10-21,Paris,FR
9.183,45.485,24.10,2022-08-30,Milan,IT
2.354,48.832,8.51,2021-10-08,Paris,FR
9.205,45.477,21.92,2022-08-13,Milan,IT
-0.132,51.527,14.40,2022-09-22,London,GB
9.203,45.483,14.19,2022-09-19,Milan,IT
-0.158,51.518,10.87,2022-09-18,London,GB
-0.007,51.481,14.47,2022-08-05,London,GB
-0.119,51.495,15.00,2022-08-05,London,GB
2.324,48.856,18.69,2022-09-28,Paris,FR
2.325,48.866,8.23,2021-10-08,Paris,FR
-0.206,51.497,14.79,2022-08-05,London,GB
2.170,41.391,17.03,2021-10-27,Barcelona,ES
9.195,45.479,10.50,2021-10-23,Milan,IT
-0.143,51.522,14.09,2022-09-22,London,GB
2.286,48.880,10.58,2021-10-30,Paris,FR
2.156,41.379,24.13,2022-08-26,Barcelona,ES
2.307,48.869,17.54,2022-09-28,Paris,FR
9.192,45.466,10.24,2021-10-23,Milan,IT
-0.319,51.514,14.64,2022-09-22,London,GB
2.342,48.848,18.30,2022-09-28,Paris,FR
2.344,48.861,18.42,2022-09-28,Paris,FR
2.360,48.836,18.32,2022-09-28,Paris 13,FR
9.206,45.485,23.71,2022-08-30,Milan,IT
2.306,48.874,17.95,2022-09-28,Paris,FR
2.335,48.872,18.06,2022-09-28,Paris,FR
-0.100,51.521,14.30,2022-09-02,London,GB
2.320,48.880,18.24,2022-08-17,Paris,FR
2.374,48.852,17.86,2022-09-28,Paris,FR
2.174,41.385,17.02,2021-10-27,Barcelona,ES
9.198,45.469,10.41,2021-10-23,Milan,IT
2.342,48.843,17.11,2022-08-13,Paris,FR
2.326,48.872,17.65,2022-09-28,Paris,FR
2.330,48.859,11.61,2021-10-26,Paris,FR
2.166,41.391,17.28,2021-10-27,Barcelona,ES
-0.062,51.532,8.81,2021-10-09,London,GB
-0.126,51.531,13.77,2022-09-02,London,GB
9.142,45.495,23.43,2022-08-05,Milan,IT
2.287,48.866,7.12,2021-10-22,Paris,FR
2.337,48.868,9.33,2021-10-18,Paris,FR
-0.085,51.513,8.55,2021-10-09,London,GB
-0.166,51.519,8.43,2021-10-09,Paddington,GB
2.343,48.874,8.64,2021-10-12,Paris,FR
2.309,48.867,11.55,2021-10-26,Paris,FR
2.341,48.862,17.49,2022-08-13,Paris,FR
-0.085,51.514,14.32,2022-09-22,London,GB
2.344,48.861,18.90,2022-08-14,Paris,FR
2.315,48.838,17.57,2022-08-13,Paris,FR
2.316,48.844,10.79,2021-10-02,Paris,FR
9.190,45.465,23.62,2022-08-05,Milan,IT
2.305,48.827,6.76,2021-10-22,Paris,FR
9.143,45.500,12.65,2021-10-15,Milan,IT
2.301,48.874,17.09,2022-09-03,Paris,FR
2.326,48.867,10.93,2021-10-26,Paris,FR
2.387,48.832,17.53,2022-08-17,Paris,FR
2.372,48.837,6.91,2021-10-22,Paris,FR
2.326,48.872,9.67,2021-10-18,Paris,FR
2.324,48.856,8.42,2021-10-08,Paris,FR
9.143,45.500,22.04,2022-08-13,Milan,IT
2.159,41.392,17.01,2021-10-27,Barcelona,ES
-0.197,51.510,10.76,2022-09-18,London,GB
2.338,48.851,18.10,2022-08-13,Paris,FR
-0.140,51.506,12.57,2021-10-15,London,GB
2.300,48.870,16.92,2022-09-03,Paris,FR
2.310,48.859,17.37,2022-08-13,Paris,FR
2.367,48.859,17.14,2022-08-13,Paris,FR
-122.331,37.957,17.84,2021-10-08,Springfield,US
9.194,45.467,24.25,2022-08-05,Milan,IT
-0.161,51.515,17.54,2022-08-24,London,GB
-0.119,51.512,15.79,2022-08-06,London,GB
9.178,45.466,22.27,2022-08-13,Milan,IT
2.345,48.850,18.56,2022-09-28,Paris,FR
9.195,45.469,14.28,2022-09-19,Milan,IT
2.335,48.856,17.20,2022-08-13,Paris,FR
9.257,45.448,24.15,2022-08-05,Milan,IT
-122.409,37.618,14.88,2021-10-15,San Bruno,US
9.189,45.465,23.40,2022-08-30,Milan,IT
2.330,48.835,6.90,2021-10-22,Paris,FR
2.309,48.866,19.14,2022-08-14,Paris,FR
2.170,41.391,24.50,2022-08-26,Barcelona,ES
9.206,45.476,18.30,2022-09-11,Milan,IT
9.195,45.464,24.01,2022-08-05,Milan,IT
2.285,48.857,19.34,2022-08-14,Irving,US
9.209,45.478,23.91,2022-08-30,Milan,IT
2.291,48.827,18.60,2022-09-28,Paris,FR
-0.118,51.517,13.77,2022-09-02,London,GB
9.207,45.464,25.15,2022-08-16,Milan,IT
2.293,48.850,18.30,2022-08-17,Paris,FR
2.305,48.873,18.07,2022-09-28,Paris,FR
2.171,41.391,16.95,2021-10-27,Barcelona,ES
2.342,48.850,9.16,2021-10-08,Paris,FR
9.145,45.501,23.92,2022-08-30,Milan,IT
-0.089,51.528,10.58,2022-09-18,London,GB
9.207,45.474,18.40,2022-09-11,Milan,IT
-0.130,51.527,14.46,2022-09-22,London,GB
2.173,41.388,24.17,2022-08-26,Barcelona,ES
-0.180,51.512,14.04,2022-09-02,Paddington,GB
2.319,48.873,16.93,2022-09-03,Paris,FR
9.198,45.469,14.12,2022-09-19,Milan,IT
9.198,45.485,10.49,2021-10-23,Milan,IT
9.190,45.465,14.16,2022-09-19,Milan,IT
2.298,48.871,17.39,2022-09-28,Paris,FR
9.167,45.483,12.74,2021-10-15,Milan,IT
-0.143,51.522,11.64,2021-10-15,London,GB
2.321,48.869,11.09,2021-10-30,Paris,FR
2.336,48.874,9.17,2021-10-18,Paris,FR
2.327,48.867,17.78,2022-08-17,Paris,FR
2.283,48.850,18.17,2022-08-17,Paris,FR
-0.170,51.542,13.78,2022-09-22,London,GB
2.319,48.834,8.46,2021-10-08,Paris,FR
-0.109,51.514,13.90,2022-09-22,London,GB
2.415,48.855,18.04,2022-09-28,Vincennes,FR
2.361,48.869,7.32,2021-10-21,Paris,FR
9.195,45.470,10.21,2021-10-23,Milan,IT
2.298,48.869,8.68,2021-10-12,Paris,FR
2.306,48.874,9.43,2021-10-18,Paris,FR
2.316,48.844,11.83,2021-10-26,Paris,FR
2.335,48.865,6.73,2021-10-22,Paris,FR
2.301,48.875,9.12,2021-10-18,Paris,FR
-0.204,51.563,10.03,2022-09-18,London,GB
2.175,41.380,24.26,2022-08-26,Barcelona,ES
-0.284,51.558,15.52,2022-08-06,London,GB
-0.150,51.506,16.86,2022-08-24,London,GB
2.336,48.854,10.79,2021-10-02,Paris,FR
9.192,45.466,22.62,2022-08-13,Milan,IT
2.366,48.856,10.43,2021-10-02,Paris,FR
2.184,41.382,24.06,2022-08-26,Barcelona,ES
-101.920,35.189,22.02,2022-08-05,Amarillo,US
2.302,48.892,9.16,2021-10-18,Paris,FR
2.371,48.847,10.58,2021-10-02,Paris,FR
-0.197,51.510,13.86,2022-09-22,London,GB
2.282,48.865,17.55,2022-08-13,Paris,FR
2.326,48.867,8.64,2021-10-08,Paris,FR
2.290,48.874,8.06,2021-10-12,Paris,FR
2.334,48.880,17.86,2022-08-17,Paris,FR
2.339,48.850,8.32,2021-10-08,Paris,FR
-0.192,51.494,14.84,2022-08-05,London,GB
2.292,48.880,9.68,2021-10-18,Paris,FR
-0.130,51.527,17.22,2022-08-24,London,GB
-0.131,51.508,10.39,2022-09-18,London,GB
2.304,48.866,9.03,2021-10-08,Paris,FR
2.333,48.887,8.32,2021-10-12,Paris,FR
2.415,48.855,18.13,2022-08-17,Vincennes,FR
9.194,45.467,24.20,2022-08-30,Milan,IT
9.180,45.459,22.75,2022-08-13,Milan,IT
2.168,41.386,16.81,2021-10-27,Barcelona,ES
2.136,41.411,24.79,2022-08-26,Barcelona,ES
-103.815,44.479,13.61,2022-09-28,Spearfish,US
9.143,45.467,25.97,2022-08-16,Milan,IT
-0.131,51.521,10.66,2022-09-18,London,GB
2.332,48.849,10.71,2021-10-02,Paris,FR
2.338,48.872,10.39,2021-10-30,Paris,FR
-0.152,51.503,15.15,2022-08-05,London,GB
9.196,45.480,14.69,2022-09-19,Milan,IT
2.384,48.852,10.90,2021-10-02,Paris,FR
-0.127,51.510,15.83,2022-08-06,London,GB
-0.138,51.508,14.43,2022-09-22,London,GB
-0.212,51.520,14.67,2022-09-22,London,GB
2.286,48.878,18.09,2022-08-17,Paris,FR
2.405,48.843,10.67,2021-10-02,Paris,FR
2.320,48.874,18.05,2022-09-28,Paris,FR
2.327,48.868,18.04,2022-08-17,Paris,FR
2.311,48.870,10.67,2021-10-30,Paris,FR
2.327,48.868,9.72,2021-10-18,Paris,FR
2.336,48.864,7.59,2021-10-22,Paris,FR
-159.481,22.226,25.36,2022-09-18,Princeville,US
2.380,48.850,17.93,2022-08-13,Paris,FR
2.341,48.859,19.59,2022-08-14,Paris,FR
2.326,48.872,7.07,2021-10-21,Paris,FR
2.330,48.853,7.11,2021-10-22,Paris,FR
9.194,45.457,25.72,2022-08-16,Milan,IT
9.209,45.478,12.50,2021-10-15,Milan,IT
-0.156,51.514,15.41,2022-08-06,London,GB
2.362,48.856,10.21,2021-10-02,Paris,FR
2.304,48.868,18.17,2022-09-28,Paris,FR
9.173,45.441,25.98,2022-08-16,Milan,IT
2.297,48.869,9.42,2021-10-18,Paris,FR
2.164,41.394,24.54,2022-08-26,Barcelona,ES
9.191,45.466,18.13,2022-09-11,Milan,IT
2.344,48.873,9.58,2021-10-18,Paris,FR
2.340,48.850,6.90,2021-10-22,Paris,FR
