lng,lat,avg_tmpr_c,wthr_date,city,country
2.300,48.869,8.44,2021-10-12,Paris,FR
2.283,48.869,17.87,2022-09-28,Paris,FR
2.325,48.855,19.48,2022-08-14,Paris,FR
-0.130,51.510,15.15,2022-08-06,London,GB
9.205,45.452,24.14,2022-08-05,Milan,IT
2.291,48.875,10.98,2021-10-30,Paris,FR
2.299,48.881,9.41,2021-10-18,Paris,FR
2.144,41.399,24.26,2022-08-26,Barcelona,ES
-0.135,51.511,14.23,2022-09-02,London,GB
-0.121,51.511,8.84,2021-10-09,London,GB
-0.083,51.526,14.31,2022-09-02,London,GB
2.344,48.861,8.69,2021-10-08,Paris,FR
-0.100,51.505,15.84,2022-08-06,London,GB
2.300,48.868,6.96,2021-10-21,Paris,FR
2.298,48.872,18.14,2022-08-17,Paris,FR
-0.139,51.514,17.33,2022-08-24,London,GB
2.286,48.876,18.30,2022-09-28,Paris,FR
9.207,45.485,22.46,2022-08-13,Milan,IT
-0.132,51.508,12.58,2021-10-15,London,GB
2.298,48.872,16.99,2022-09-03,Paris,FR
-0.178,51.515,12.12,2021-10-15,Paddington,GB
-0.131,51.511,16.09,2022-08-06,London,GB
2.369,48.855,19.25,2022-08-14,Paris,FR
2.330,48.885,10.92,2021-10-30,Paris,FR
9.183,45.468,24.33,2022-08-05,Milan,IT
2.288,48.867,6.80,2021-10-21,Paris,FR
-0.092,51.521,10.46,2022-09-18,London,GB
2.318,48.871,6.86,2021-10-21,Paris,FR
2.333,48.884,10.47,2021-10-30,Paris,FR
2.357,48.876,9.28,2021-10-18,Paris,FR
-0.145,51.506,8.59,2021-10-09,London,GB
-0.081,51.517,15.97,2022-08-06,London,GB
-0.085,51.514,10.87,2022-09-18,London,GB
2.325,48.869,17.88,2022-08-17,Paris,FR
2.303,48.869,6.99,2021-10-21,Paris,FR
2.328,48.881,17.66,2022-09-28,Paris,FR
-0.028,51.507,8.48,2021-10-09,London,GB
-0.079,51.524,16.02,2022-08-06,London,GB
-0.130,51.510,8.06,2021-10-09,London,GB
-0.180,51.500,14.93,2022-08-05,London,GB
-111.901,40.621,10.13,2021-10-15,Midvale,US
2.287,48.866,19.73,2022-08-14,Paris,FR
2.345,48.887,8.82,2021-10-12,Paris,FR
2.298,48.871,8.13,2021-10-12,Paris,FR
9.207,45.474,14.68,2022-09-19,Milan,IT
2.329,48.865,7.49,2021-10-22,Paris,FR
2.319,48.884,16.68,2022-09-03,Paris,FR
-0.158,51.513,8.51,2021-10-09,London,GB
9.160,45.485,25.19,2022-08-16,Milan,IT
-0.124,51.511,13.87,2022-09-02,London,GB
9.239,45.491,25.91,2022-08-16,Milan,IT
-0.154,51.519,8.43,2021-10-09,London,GB
2.324,48.860,17.39,2022-08-13,Paris,FR
2.284,48.880,8.28,2021-10-12,Paris,FR
2.343,48.874,10.26,2021-10-30,Paris,FR
-79.495,36.070,21.15,2022-09-03,Burlington,US
9.196,45.479,24.08,2022-08-05,Milan,IT
2.347,48.861,18.10,2022-08-13,Paris,FR
2.324,48.845,18.34,2022-08-17,Paris,FR
2.160,41.387,17.25,2021-10-27,Barcelona,ES
-0.128,51.518,8.33,2021-10-09,London,GB
2.303,48.869,8.96,2021-10-18,Paris,FR
9.207,45.485,14.35,2022-09-19,Milan,IT
-0.184,51.513,14.41,2022-09-22,London,GB
-0.083,51.505,11.94,2021-10-15,London,GB
2.360,48.902,7.94,2021-10-12,Paris,FR
2.334,48.853,19.78,2022-08-14,Paris,FR
2.324,48.872,17.44,2022-09-03,Paris,FR
2.298,48.874,8.83,2021-10-12,Paris,FR
2.288,48.833,8.71,2021-10-08,Paris,FR
2.321,48.880,18.12,2022-08-17,Paris,FR
9.146,45.479,10.48,2021-10-23,Milan,IT
-0.070,51.517,10.65,2022-09-18,London,GB
2.266,48.840,10.58,2021-10-02,Paris,FR
9.210,45.463,10.58,2021-10-23,Milan,IT
-0.132,51.527,15.79,2022-08-06,London,GB
-0.164,51.516,14.36,2022-09-02,London,GB
2.132,41.389,24.02,2022-08-26,Barcelona,ES
2.298,48.872,17.87,2022-09-28,Paris,FR
9.191,45.473,10.33,2021-10-23,Milan,IT
2.297,48.877,7.15,2021-10-21,Paris,FR
2.154,41.373,24.28,2022-08-26,Barcelona,ES
-122.658,48.289,9.42,2021-10-09,Oak Harbor,US
-0.158,51.520,17.16,2022-08-24,London,GB
-0.142,51.518,17.26,2022-08-24,London,GB
2.361,48.869,8.37,2021-10-12,Paris,FR
9.191,45.466,23.56,2022-08-05,Milan,IT
2.253,48.845,17.53,2022-08-13,Boulogne Billancourt,FR
9.192,45.457,10.92,2021-10-23,Milan,IT
2.357,48.825,19.73,2022-08-14,Paris,FR
2.157,41.388,17.33,2021-10-27,Barcelona,ES
2.327,48.871,16.86,2022-09-03,Paris,FR
-0.077,51.511,8.20,2021-10-09,London,GB
-0.132,51.508,10.94,2022-09-18,London,GB
-0.284,51.558,10.12,2022-09-18,London,GB
2.278,48.852,17.61,2022-08-13,Paris,FR
-0.159,51.515,10.38,2022-09-18,London,GB
2.283,48.850,11.00,2021-10-02,Paris,FR
9.187,45.464,10.26,2021-10-23,Milan,IT
2.337,48.868,8.37,2021-10-12,Paris,FR
2.309,48.860,11.31,2021-10-26,Paris,FR
9.193,45.471,18.21,2022-09-11,Milan,IT
-0.181,51.514,13.68,2022-09-02,London,GB
-0.124,51.520,8.17,2021-10-09,London,GB
2.310,48.873,17.88,2022-09-28,Paris,FR
-0.126,51.507,7.94,2021-10-09,London,GB
-0.193,51.513,15.62,2022-08-06,London,GB
2.347,48.865,7.04,2021-10-22,Paris,FR
2.330,48.840,17.87,2022-09-28,Paris,FR
-0.178,51.515,8.80,2021-10-09,Paddington,GB
-0.128,51.518,12.43,2021-10-15,London,GB
-0.159,51.515,15.11,2022-08-06,London,GB
2.282,48.865,18.40,2022-09-28,Paris,FR
2.304,48.876,17.68,2022-08-17,Paris,FR
-0.088,51.516,15.99,2022-08-06,London,GB
-0.126,51.520,8.43,2021-10-09,London,GB
2.324,48.881,17.37,2022-09-28,Paris,FR
2.321,48.870,17.78,2022-08-17,Paris,FR
2.352,48.869,16.62,2022-09-03,Paris,FR
-0.126,51.520,16.71,2022-08-24,London,GB
2.144,41.407,16.90,2021-10-27,Barcelona,ES
-0.204,51.563,15.68,2022-08-06,London,GB
2.334,48.869,17.58,2022-08-17,Paris,FR
-0.190,51.536,11.73,2021-10-15,London,GB
2.304,48.867,18.32,2022-08-17,Paris,FR
2.372,48.863,7.08,2021-10-22,Paris,FR
-0.273,51.508,12.37,2021-10-15,London,GB
2.129,41.386,16.82,2021-10-27,Barcelona,ES
2.275,48.851,7.21,2021-10-22,Paris,FR
-0.151,51.506,17.22,2022-08-24,London,GB
2.179,41.385,24.72,2022-08-26,Barcelona,ES
-0.130,51.510,17.38,2022-08-24,London,GB
-0.114,51.526,8.88,2021-10-09,London,GB
2.354,48.877,18.07,2022-08-17,Paris,FR
-0.132,51.522,10.27,2022-09-18,London,GB
9.181,45.462,22.19,2022-08-13,Milan,IT
2.311,48.870,7.33,2021-10-21,Paris,FR
2.333,48.879,8.94,2021-10-18,Paris,FR
2.171,41.383,17.58,2021-10-27,Barcelona,ES
2.361,48.869,9.11,2021-10-18,Paris,FR
2.293,48.878,7.12,2021-10-21,Paris,FR
-0.100,51.513,12.53,2021-10-15,London,GB
2.344,48.874,18.01,2022-09-28,Paris,FR
2.338,48.879,9.68,2021-10-18,Paris,FR
-0.076,51.513,16.10,2022-08-06,London,GB
2.326,48.866,8.52,2021-10-08,Paris,FR
2.320,48.880,9.02,2021-10-18,Paris,FR
2.171,41.386,24.93,2022-08-26,Barcelona,ES
2.295,48.878,8.21,2021-10-12,Paris,FR
9.213,45.527,25.86,2022-08-16,Milan,IT
-0.126,51.507,14.58,2022-09-22,London,GB
-93.263,31.145,26.03,2022-08-24,Leesville,US
2.330,48.885,17.39,2022-09-03,Paris,FR
2.300,48.885,16.71,2022-09-03,Paris,FR
2.381,48.838,11.38,2021-10-26,Paris,FR
2.297,48.869,8.63,2021-10-12,Paris,FR
-0.158,51.513,10.39,2022-09-18,London,GB
-122.401,37.792,15.59,2021-10-15,San Francisco,US
-0.130,51.510,14.01,2022-09-22,London,GB
2.298,48.874,7.51,2021-10-21,Paris,FR
2.326,48.835,10.78,2021-10-02,Paris,FR
2.151,41.386,24.73,2022-08-26,Barcelona,ES
2.334,48.853,6.67,2021-10-22,Paris,FR
-0.109,51.514,15.97,2022-08-06,London,GB
2.356,48.879,18.21,2022-08-17,Paris,FR
2.282,48.865,18.26,2022-08-17,Paris,FR
2.320,48.874,11.12,2021-10-30,Paris,FR
2.201,41.406,24.37,2022-08-26,Barcelona,ES
-0.180,51.513,13.46,2022-09-02,London,GB
2.346,48.853,8.28,2021-10-08,Paris,FR
2.266,48.840,17.22,2022-08-13,Paris,FR
-0.155,51.508,10.49,2022-09-18,London,GB
9.183,45.489,21.92,2022-08-13,Milan,IT
-0.197,51.499,14.48,2022-08-05,London,GB
2.329,48.880,17.96,2022-09-28,Paris,FR
2.310,48.850,19.72,2022-08-14,Paris,FR
2.305,48.869,9.58,2021-10-18,Paris,FR
9.185,45.467,22.88,2022-08-13,Milan,IT
2.345,48.873,17.51,2022-09-28,Paris,FR
2.287,48.878,17.18,2022-09-03,Paris,FR
-0.137,51.529,17.24,2022-08-24,Fitzrovia,GB
-76.759,39.285,22.59,2022-09-19,Catonsville,US
2.280,48.858,18.04,2022-09-28,Paris,FR
2.193,41.393,17.03,2021-10-27,Barcelona,ES
-0.129,51.517,17.22,2022-08-24,London,GB
2.343,48.854,18.37,2022-09-28,Paris,FR
2.181,41.380,17.00,2021-10-27,Barcelona,ES
9.160,45.481,25.18,2022-08-16,Milan,IT
-0.010,51.480,14.49,2022-08-05,London,GB
-0.104,51.523,10.63,2022-09-18,London,GB
2.324,48.850,10.69,2021-10-02,Paris,FR
-89.914,38.735,19.05,2022-09-28,Troy,US
2.345,48.850,11.19,2021-10-26,Paris,FR
-0.136,51.517,17.28,2022-08-24,London,GB
2.282,48.865,19.75,2022-08-14,Paris,FR
-0.178,51.515,14.69,2022-09-22,Paddington,GB
2.300,48.868,10.66,2021-10-30,Paris,FR
2.375,48.845,18.60,2022-09-28,Paris,FR
2.313,48.882,8.35,2021-10-12,Paris,FR
2.171,41.384,24.65,2022-08-26,Barcelona,ES
2.164,41.388,17.19,2021-10-27,Barcelona,ES
2.343,48.874,17.86,2022-08-17,Paris,FR
-0.147,51.508,16.00,2022-08-06,London,GB
2.297,48.872,17.45,2022-09-28,Paris,FR
-84.189,39.850,24.12,2022-08-14,Dayton,US
2.338,48.852,11.04,2021-10-02,Paris,FR
2.385,48.897,17.01,2022-09-03,Paris,FR
-0.102,51.506,13.73,2022-09-02,London,GB
9.189,45.461,10.54,2021-10-23,Milan,IT
2.159,41.392,24.60,2022-08-26,Barcelona,ES
2.347,48.861,8.27,2021-10-08,Paris,FR
2.341,48.859,10.58,2021-10-02,Paris,FR
-0.099,51.505,14.49,2022-09-22,London,GB
9.204,45.483,23.97,2022-08-05,Milan,IT
-0.273,51.508,10.50,2022-09-18,London,GB
2.332,48.857,17.42,2022-08-17,Paris,FR
2.318,48.860,10.99,2021-10-26,Paris,FR
2.353,48.830,18.67,2022-09-28,Paris,FR
2.343,48.897,8.54,2021-10-12,Paris,FR
-0.077,51.511,10.14,2022-09-18,London,GB
2.308,48.873,9.25,2021-10-18,Paris,FR
2.388,48.854,17.65,2022-08-17,Carrollton,US
2.304,48.876,6.79,2021-10-21,Paris,FR
9.191,45.466,22.39,2022-08-13,Milan,IT
9.199,45.484,21.97,2022-08-13,Milan,IT
-0.161,51.524,12.35,2021-10-15,London,GB
2.285,48.879,10.22,2021-10-30,Paris,FR
2.357,48.833,8.96,2021-10-08,Paris,FR
9.201,45.490,11.17,2021-10-23,Milan,IT
-0.095,51.505,8.85,2021-10-09,London,GB
-120.116,38.671,8.00,2022-09-18,Pioneer,US
9.198,45.463,10.68,2021-10-23,Milan,IT
-0.077,51.511,15.16,2022-08-06,London,GB
2.311,48.870,17.90,2022-08-17,Paris,FR
-0.117,51.513,16.75,2022-08-24,London,GB
-0.122,51.517,8.29,2021-10-09,London,GB
2.332,48.857,17.83,2022-08-13,Paris,FR
2.136,41.390,24.75,2022-08-26,Barcelona,ES
2.341,48.882,16.61,2022-09-03,Paris,FR
9.183,45.485,22.76,2022-08-13,Milan,IT
-0.105,51.536,17.24,2022-08-24,London,GB
-0.130,51.509,17.42,2022-08-24,London,GB
2.300,48.876,17.79,2022-09-28,Paris,FR
2.333,48.884,17.86,2022-09-28,Paris,FR
-0.157,51.521,11.67,2021-10-15,London,GB
9.224,45.474,14.02,2022-09-19,Milan,IT
9.191,45.461,22.14,2022-08-13,Milan,IT
9.205,45.452,14.50,2022-09-19,Milan,IT
-0.174,51.515,16.90,2022-08-24,Paddington,GB
2.336,48.873,11.16,2021-10-30,Paris,FR
2.301,48.869,10.28,2021-10-30,Paris,FR
2.294,48.876,10.90,2021-10-30,Paris,FR
2.298,48.869,8.07,2021-10-12,Paris,FR
2.175,41.380,17.01,2021-10-27,Barcelona,ES
-0.191,51.510,13.86,2022-09-02,London,GB
2.356,48.879,17.55,2022-08-17,Paris,FR
9.192,45.466,14.61,2022-09-19,Milan,IT
2.292,48.855,19.25,2022-08-14,Paris,FR
-0.276,51.461,14.70,2022-08-05,London,GB
-0.119,51.512,17.05,2022-08-24,London,GB
-0.007,51.543,16.80,2022-08-24,London,GB
2.330,48.859,11.02,2021-10-02,Paris,FR
9.191,45.465,18.50,2022-09-11,Milan,IT
2.284,48.880,10.69,2021-10-30,Paris,FR
2.338,48.863,11.85,2021-10-26,Paris,FR
2.337,48.866,18.35,2022-08-17,Paris,FR
2.315,48.871,7.08,2021-10-21,Paris,FR
-0.161,51.515,13.73,2022-09-22,London,GB
2.342,48.875,8.93,2021-10-18,Celina,US
-104.849,41.119,14.15,2021-10-12,Cheyenne,US
2.290,48.866,9.03,2021-10-08,Paris,FR
-0.076,51.524,11.82,2021-10-15,London,GB
9.222,45.502,25.46,2022-08-16,Milan,IT
2.173,41.405,24.70,2022-08-26,Barcelona,ES
9.191,45.473,12.66,2021-10-15,Milan,IT
2.303,48.868,18.19,2022-08-17,Paris,FR
9.189,45.461,23.68,2022-08-05,Milan,IT
2.366,48.848,10.30,2021-10-02,Paris,FR
2.161,41.375,17.58,2021-10-27,Barcelona,ES
-0.002,51.537,14.01,2022-09-02,London,GB
2.170,41.383,24.49,2022-08-26,Barcelona,ES
9.167,45.452,12.34,2021-10-15,Milan,IT
-0.182,51.512,10.22,2022-09-18,London,GB
-0.171,51.521,10.79,2022-09-18,Paddington,GB
9.199,45.484,23.39,2022-08-30,Milan,IT
-0.126,51.507,8.10,2021-10-09,London,GB
2.344,48.853,10.57,2021-10-02,Paris,FR
-0.077,51.525,13.67,2022-09-02,London,GB
2.368,48.861,8.44,2021-10-08,Paris,FR
9.165,45.484,13.93,2022-09-19,Milan,IT
2.167,41.386,17.04,2021-10-27,Barcelona,ES
2.343,48.873,6.89,2021-10-21,Paris,FR
-0.080,51.527,12.15,2021-10-15,London,GB
2.302,48.892,10.67,2021-10-30,Paris,FR
2.307,48.869,17.40,2022-09-03,Paris,FR
-0.136,51.517,13.96,2022-09-22,London,GB
-0.062,51.516,14.67,2022-09-22,London,GB
2.341,48.864,10.82,2021-10-02,Paris,FR
2.331,48.864,19.74,2022-08-14,Paris,FR
2.334,48.884,9.85,2021-10-18,Paris,FR
-0.125,51.520,8.43,2021-10-09,London,GB
2.293,48.864,18.20,2022-09-28,Paris,FR
9.208,45.484,17.60,2022-09-11,Milan,IT
2.329,48.870,7.62,2021-10-21,Paris,FR
2.160,41.383,24.92,2022-08-26,Barcelona,ES
-0.151,51.517,16.07,2022-08-06,London,GB
2.342,48.843,8.82,2021-10-08,Paris,FR
2.340,48.854,10.86,2021-10-02,Paris,FR
-0.153,51.518,16.78,2022-08-24,London,GB
-89.010,41.281,18.39,2022-08-30,Oglesby,US
2.338,48.851,10.96,2021-10-26,Paris,FR
2.326,48.872,18.37,2022-08-17,Paris,FR
2.304,48.885,10.23,2021-10-30,Paris,FR
2.336,48.873,8.59,2021-10-12,Paris,FR
2.384,48.852,10.92,2021-10-26,Paris,FR
9.157,45.471,10.67,2021-10-23,Milan,IT
-0.151,51.506,10.41,2022-09-18,London,GB
2.150,41.394,24.33,2022-08-26,Barcelona,ES
-0.151,51.511,16.80,2022-08-24,London,GB
9.202,45.487,23.91,2022-08-30,Milan,IT
-0.088,51.516,14.07,2022-09-22,London,GB
9.197,45.477,25.23,2022-08-16,Milan,IT
-0.151,51.506,15.83,2022-08-06,London,GB
-0.132,51.508,17.38,2022-08-24,London,GB
-0.285,51.559,17.46,2022-08-24,London,GB
2.333,48.855,11.60,2021-10-26,Paris,FR
2.325,48.866,10.94,2021-10-02,Paris,FR
2.357,48.825,8.63,2021-10-08,Paris,FR
2.327,48.857,11.87,2021-10-26,Paris,FR
2.321,48.880,9.75,2021-10-18,Paris,FR
2.342,48.848,19.18,2022-08-14,Paris,FR
2.308,48.859,17.80,2022-08-13,Paris,FR
2.339,48.852,11.16,2021-10-02,Paris,FR
9.204,45.486,14.60,2022-09-19,Milan,IT
-0.144,51.508,14.10,2022-09-22,London,GB
2.357,48.858,6.72,2021-10-22,Paris,FR
2.353,48.830,17.36,2022-08-13,Paris,FR
9.199,45.479,11.19,2021-10-23,Milan,IT
9.202,45.488,17.95,2022-09-11,Milan,IT
2.325,48.855,17.75,2022-08-13,Paris,FR
-0.079,51.524,17.46,2022-08-24,London,GB
2.328,48.871,9.10,2021-10-18,Paris,FR
-0.131,51.521,14.01,2022-09-22,London,GB
-0.172,51.516,13.89,2022-09-02,Paddington,GB
2.319,48.838,8.93,2021-10-08,Paris,FR
2.326,48.866,19.69,2022-08-14,Paris,FR
-0.118,51.517,17.05,2022-08-24,London,GB
-0.175,51.494,15.29,2022-08-05,London,GB
-0.077,51.525,14.16,2022-09-22,London,GB
2.303,48.840,10.67,2021-10-02,Paris,FR
2.347,48.849,7.50,2021-10-22,Paris,FR
2.331,48.869,7.93,2021-10-12,Paris,FR
-0.143,51.522,8.09,2021-10-09,London,GB
-0.144,51.508,8.70,2021-10-09,London,GB
2.326,48.866,7.49,2021-10-22,Paris,FR
2.329,48.867,10.89,2021-10-02,Paris,FR
9.195,45.451,11.12,2021-10-23,Milan,IT
2.324,48.824,17.54,2022-08-17,Paris,FR
2.253,48.845,19.05,2022-08-14,Boulogne Billancourt,FR
2.329,48.844,17.31,2022-08-13,Paris,FR
2.324,48.860,11.12,2021-10-02,Paris,FR
2.348,48.849,19.82,2022-08-14,Paris,FR
-0.091,51.514,14.46,2022-09-22,London,GB
2.381,48.838,7.30,2021-10-22,Paris,FR
-0.079,51.524,13.75,2022-09-02,London,GB
2.338,48.872,8.24,2021-10-12,Paris,FR
9.206,45.485,18.41,2022-09-11,Milan,IT
2.316,48.844,17.30,2022-08-13,Paris,FR
2.301,48.874,17.78,2022-09-28,Paris,FR
2.332,48.882,16.52,2022-09-03,Paris,FR
2.294,48.875,7.94,2021-10-12,Paris,FR
2.163,41.395,24.55,2022-08-26,Barcelona,ES
2.389,48.839,9.04,2021-10-08,Paris,FR
2.172,41.391,16.98,2021-10-27,Barcelona,ES
-0.158,51.518,13.62,2022-09-02,London,GB
2.283,48.847,18.25,2022-08-17,Paris,FR
2.326,48.845,19.38,2022-08-14,Paris,FR
-0.076,51.524,14.01,2022-09-02,London,GB
2.284,48.876,9.48,2021-10-18,Paris,FR
2.172,41.392,17.15,2021-10-27,Barcelona,ES
2.304,48.865,17.23,2022-08-13,Paris,FR
2.280,48.858,10.41,2021-10-02,Paris,FR
2.297,48.869,17.24,2022-09-03,Paris,FR
2.331,48.868,17.85,2022-08-17,Paris,FR
-0.124,51.511,10.34,2022-09-18,London,GB
-0.197,51.510,10.22,2022-09-18,London,GB
2.328,48.880,8.43,2021-10-12,Paris,FR
9.209,45.478,18.05,2022-09-11,Milan,IT
-0.186,51.511,14.21,2022-09-02,London,GB
2.164,41.388,24.33,2022-08-26,Barcelona,ES
2.366,48.856,19.50,2022-08-14,Paris,FR
2.331,48.855,11.84,2021-10-26,Paris,FR
-0.105,51.536,8.34,2021-10-09,London,GB
9.212,45.481,25.22,2022-08-16,Milan,IT
2.169,41.383,16.80,2021-10-27,Barcelona,ES
-0.126,51.531,8.79,2021-10-09,London,GB
-0.140,51.506,13.88,2022-09-22,London,GB
9.207,45.468,23.95,2022-08-05,Milan,IT
2.290,48.838,8.84,2021-10-08,Paris,FR
2.326,48.871,7.24,2021-10-21,Paris,FR
2.345,48.866,11.27,2021-10-26,Paris,FR
2.328,48.857,8.62,2021-10-08,Paris,FR
-0.159,51.515,12.45,2021-10-15,London,GB
9.144,45.473,25.47,2022-08-16,Milan,IT
-0.005,51.507,14.24,2022-09-22,London,GB
-0.091,51.514,10.87,2022-09-18,London,GB
2.326,48.847,7.40,2021-10-22,Paris,FR
2.332,48.864,17.73,2022-08-17,Paris,FR
2.313,48.882,7.07,2021-10-21,Paris,FR
2.331,48.869,18.29,2022-08-17,Paris,FR
-0.174,51.515,10.14,2022-09-18,Paddington,GB
-0.142,51.507,8.69,2021-10-09,London,GB
9.196,45.453,18.44,2022-09-11,Milan,IT
-0.181,51.513,14.27,2022-09-02,London,GB
2.373,48.844,18.91,2022-08-14,Paris,FR
2.367,48.843,17.73,2022-08-13,Paris,FR
-0.100,51.513,13.79,2022-09-02,London,GB
2.347,48.860,17.78,2022-08-13,Paris,FR
9.154,45.461,12.12,2021-10-15,Milan,IT
2.341,48.875,8.79,2021-10-12,Paris,FR
9.186,45.483,17.77,2022-09-11,Milan,IT
-0.183,51.519,14.05,2022-09-02,London,GB
2.302,48.869,9.12,2021-10-18,Paris,FR
2.307,48.877,17.94,2022-09-28,Paris,FR
-0.157,51.515,12.49,2021-10-15,London,GB
9.193,45.470,13.96,2022-09-19,Milan,IT
2.387,48.832,10.36,2021-10-02,Paris,FR
-0.193,51.513,14.31,2022-09-02,London,GB
2.301,48.869,18.26,2022-09-28,Paris,FR
2.315,48.838,18.38,2022-08-17,Paris,FR
9.207,45.485,17.73,2022-09-11,Milan,IT
2.326,48.845,18.08,2022-09-28,Paris,FR
9.170,45.450,14.43,2022-09-19,Milan,IT
2.356,48.852,8.45,2021-10-08,Paris,FR
-0.079,51.499,14.50,2022-08-05,London,GB
-0.086,51.504,13.79,2022-09-22,London,GB
2.326,48.845,9.05,2021-10-08,Paris,FR
2.302,48.892,8.40,2021-10-12,Paris,FR
2.327,48.866,8.83,2021-10-08,Paris,FR
-0.159,51.494,15.09,2022-08-05,London,GB
2.308,48.873,8.00,2021-10-12,Paris,FR
2.290,48.866,17.58,2022-08-17,Paris,FR
2.337,48.869,8.84,2021-10-12,Paris,FR
9.209,45.447,17.90,2022-09-11,Milan,IT
-0.131,51.521,14.27,2022-09-22,London,GB
2.328,48.857,7.25,2021-10-22,Paris,FR
2.328,48.880,18.11,2022-08-17,Paris,FR
2.285,48.857,11.21,2021-10-26,Paris,FR
-0.150,51.512,14.06,2022-09-22,London,GB
9.196,45.474,22.20,2022-08-13,Milan,IT
2.347,48.865,11.11,2021-10-26,Paris,FR
2.344,48.861,18.10,2022-08-17,Paris,FR
2.291,48.870,17.18,2022-09-03,Paris,FR
9.186,45.483,24.20,2022-08-30,Milan,IT
9.196,45.474,18.08,2022-09-11,Milan,IT
-0.128,51.529,15.32,2022-08-06,London,GB
9.153,45.444,22.34,2022-08-13,Milan,IT
2.345,48.846,10.93,2021-10-02,Paris,FR
-0.033,51.504,10.76,2022-09-18,London,GB
2.318,48.860,10.83,2021-10-02,Paris,FR
2.149,41.375,17.50,2021-10-27,Barcelona,ES
9.206,45.500,17.55,2022-09-11,Milan,IT
2.303,48.867,11.63,2021-10-26,Paris,FR
2.353,48.830,11.41,2021-10-26,Paris,FR
2.308,48.873,17.61,2022-08-17,Paris,FR
2.290,48.836,17.66,2022-08-17,Paris,FR
2.330,48.866,17.65,2022-08-17,Paris,FR
-0.100,51.505,14.41,2022-09-22,London,GB
2.294,48.871,17.49,2022-09-28,Paris,FR
2.141,41.380,16.79,2021-10-27,Barcelona,ES
2.324,48.850,11.54,2021-10-26,Paris,FR
2.336,48.882,7.14,2021-10-21,Paris,FR
9.196,45.464,23.63,2022-08-05,Milan,IT
2.357,48.876,10.93,2021-10-30,Paris,FR
9.176,45.482,25.67,2022-08-16,Milan,IT
-0.160,51.516,8.07,2021-10-09,London,GB
2.142,41.390,17.28,2021-10-27,Barcelona,ES
-0.007,51.543,13.93,2022-09-02,London,GB
9.213,45.527,10.59,2021-10-23,Milan,IT
2.282,48.882,8.92,2021-10-18,Paris,FR
2.319,48.873,8.96,2021-10-18,Paris,FR
2.325,48.866,6.95,2021-10-22,Paris,FR
2.387,48.832,8.61,2021-10-08,Paris,FR
2.349,48.848,17.77,2022-08-13,Paris,FR
2.326,48.872,6.97,2021-10-21,Paris,FR
2.328,48.857,18.15,2022-09-28,Paris,FR
-0.158,51.520,10.78,2022-09-18,London,GB
-0.183,51.514,15.74,2022-08-06,London,GB
9.142,45.495,12.57,2021-10-15,Milan,IT
2.346,48.876,17.66,2022-08-17,Paris,FR
2.287,48.878,9.48,2021-10-18,Paris,FR
-0.143,51.522,11.90,2021-10-15,London,GB
2.286,48.876,8.33,2021-10-12,Paris,FR
2.337,48.882,11.04,2021-10-30,Paris,FR
2.308,48.859,8.98,2021-10-08,Paris,FR
2.367,48.859,19.73,2022-08-14,Paris,FR
-0.125,51.520,12.10,2021-10-15,London,GB
9.191,45.465,14.02,2022-09-19,Milan,IT
-0.158,51.516,13.64,2022-09-02,London,GB
2.328,48.871,6.90,2021-10-21,Paris,FR
2.284,48.876,8.55,2021-10-12,Paris,FR
2.308,48.867,11.07,2021-10-02,Paris,FR
2.327,48.881,7.07,2021-10-21,Paris,FR
2.343,48.854,11.83,2021-10-26,Paris,FR
-0.158,51.515,12.48,2021-10-15,London,GB
2.309,48.872,9.35,2021-10-18,Paris,FR
2.340,48.849,10.73,2021-10-02,Paris,FR
9.202,45.486,12.00,2021-10-15,Milan,IT
-0.176,51.512,14.48,2022-09-22,Paddington,GB
2.343,48.848,7.15,2021-10-22,Paris,FR
2.337,48.868,16.74,2022-09-03,Paris,FR
2.325,48.875,17.94,2022-08-17,Paris,FR
2.329,48.870,18.02,2022-09-28,Paris,FR
-0.080,51.527,15.54,2022-08-06,London,GB
-0.102,51.506,14.67,2022-09-22,London,GB
-0.120,51.516,15.28,2022-08-06,London,GB
2.302,48.869,10.85,2021-10-30,Paris,FR
2.338,48.879,11.04,2021-10-30,Paris,FR
2.369,48.864,7.47,2021-10-22,Paris,FR
9.192,45.451,22.52,2022-08-13,Milan,IT
2.339,48.850,7.40,2021-10-22,Paris,FR
2.149,41.398,24.90,2022-08-26,Barcelona,ES
2.381,48.854,11.31,2021-10-26,Paris,FR
-0.081,51.517,17.11,2022-08-24,London,GB
-0.160,51.523,13.98,2022-09-22,London,GB
2.334,48.880,6.91,2021-10-21,Paris,FR
2.332,48.849,11.70,2021-10-26,Paris,FR
9.224,45.474,17.71,2022-09-11,Milan,IT
-0.118,51.517,10.79,2022-09-18,London,GB
2.344,48.853,11.15,2021-10-26,Paris,FR
2.369,48.864,11.26,2021-10-26,Paris,FR
2.138,41.378,17.26,2021-10-27,Barcelona,ES
2.297,48.869,17.90,2022-08-17,Paris,FR
2.366,48.864,11.62,2021-10-26,Paris,FR
2.303,48.869,7.42,2021-10-21,Paris,FR
2.304,48.865,17.98,2022-08-17,Paris,FR
2.283,48.869,17.67,2022-08-17,Irving,US
2.328,48.844,18.77,2022-09-28,Paris,FR
