lng,lat,avg_tmpr_c,wthr_date,city,country
2.176,41.385,24.59,2022-08-26,Barcelona,ES
9.186,45.483,24.13,2022-08-05,Milan,IT
-0.157,51.516,11.86,2021-10-15,London,GB
9.178,45.466,12.07,2021-10-15,Milan,IT
9.143,45.500,14.52,2022-09-19,Milan,IT
9.189,45.465,25.65,2022-08-16,Milan,IT
2.347,48.865,19.22,2022-08-14,Paris,FR
2.344,48.872,7.44,2021-10-21,Paris,FR
2.303,48.867,7.28,2021-10-22,Paris,FR
2.141,41.384,17.50,2021-10-27,Barcelona,ES
-0.186,51.495,14.69,2022-08-05,London,GB
2.297,48.870,17.43,2022-09-28,Paris,FR
2.307,48.855,11.53,2021-10-26,Paris,FR
-0.143,51.522,14.49,2022-09-22,London,GB
2.345,48.872,9.51,2021-10-18,Paris,FR
-0.193,51.513,15.90,2022-08-06,London,GB
9.191,45.473,24.25,2022-08-05,Milan,IT
9.207,45.468,17.77,2022-09-11,Milan,IT
9.212,45.481,11.13,2021-10-23,Milan,IT
-0.121,51.489,14.81,2022-08-05,London,GB
-76.759,39.285,20.70,2022-08-13,Catonsville,US
2.324,48.871,9.26,2021-10-18,Paris,FR
-0.127,51.515,12.59,2021-10-15,London,GB
2.290,48.836,18.16,2022-09-28,Paris,FR
-0.142,51.519,10.43,2022-09-18,London,GB
2.280,48.858,8.99,2021-10-08,Paris,FR
2.345,48.873,8.68,2021-10-12,Paris,FR
2.167,41.389,24.56,2022-08-26,Barcelona,ES
-0.158,51.515,8.63,2021-10-09,London,GB
2.329,48.865,11.35,2021-10-26,Paris,FR
2.311,48.861,7.45,2021-10-22,Paris,FR
-0.185,51.494,14.97,2022-08-05,London,GB
2.327,48.876,17.22,2022-09-03,Paris,FR
-0.160,51.523,13.47,2022-09-02,London,GB
2.306,48.838,17.90,2022-08-17,Paris,FR
-0.122,51.520,13.90,2022-09-22,London,GB
2.372,48.837,11.26,2021-10-26,Paris,FR
2.306,48.875,8.90,2021-10-18,Paris,FR
2.286,48.867,17.55,2022-09-28,Paris,FR
9.203,45.483,18.35,2022-09-11,Milan,IT
9.194,45.467,17.67,2022-09-11,Milan,IT
-0.033,51.504,12.07,2021-10-15,London,GB
9.202,45.487,25.89,2022-08-16,Milan,IT
-0.132,51.514,15.77,2022-08-06,London,GB
2.287,48.878,17.40,2022-09-28,Paris,FR
2.343,48.877,17.95,2022-08-17,Paris,FR
9.148,45.492,22.42,2022-08-13,Milan,IT
2.288,48.867,11.06,2021-10-30,Paris,FR
2.301,48.887,17.50,2022-08-17,Irving,US
2.288,48.866,7.32,2021-10-22,Paris,FR
2.369,48.864,19.74,2022-08-14,Paris,FR
2.320,48.840,7.17,2021-10-22,Paris,FR
-121.328,37.956,32.01,2022-09-02,Stockton,US
-0.131,51.511,14.27,2022-09-22,London,GB
-0.138,51.524,14.21,2022-09-22,London,GB
2.331,48.857,11.05,2021-10-26,Paris,FR
2.354,48.877,8.84,2021-10-12,Paris,FR
-0.033,51.504,16.92,2022-08-24,London,GB
-0.076,51.513,11.62,2021-10-15,London,GB
2.327,48.868,16.52,2022-09-03,Paris,FR
-0.160,51.500,15.21,2022-08-05,London,GB
2.306,48.838,17.73,2022-08-13,Paris,FR
2.339,48.879,17.40,2022-09-03,Paris,FR
2.340,48.832,17.96,2022-08-13,Paris,FR
2.330,48.865,19.28,2022-08-14,Paris,FR
2.367,48.843,19.03,2022-08-14,Paris,FR
2.294,48.876,18.23,2022-09-28,Paris,FR
-121.264,44.052,18.85,2022-08-17,Bend,US
9.183,45.467,25.64,2022-08-16,Milan,IT
2.343,48.875,6.84,2021-10-21,Paris,FR
-0.136,51.527,13.90,2022-09-02,London,GB
-0.055,51.546,13.72,2022-09-02,London,GB
-0.174,51.515,12.39,2021-10-15,Paddington,GB
2.327,48.881,18.32,2022-08-17,Paris,FR
-0.291,51.512,8.09,2021-10-09,London,GB
2.310,48.873,7.36,2021-10-21,Paris,FR
2.361,48.871,8.57,2021-10-12,Paris,FR
2.324,48.872,9.86,2021-10-18,Paris,FR
-0.146,51.514,14.50,2022-09-22,London,GB
9.191,45.469,17.84,2022-09-11,Milan,IT
2.353,48.868,10.61,2021-10-30,Paris,FR
2.388,48.854,11.52,2021-10-26,Carrollton,US
-0.176,51.512,11.00,2022-09-18,Paddington,GB
9.142,45.495,10.73,2021-10-23,Milan,IT
-0.155,51.510,14.48,2022-09-22,London,GB
9.208,45.484,24.34,2022-08-05,Milan,IT
-0.150,51.504,14.36,2022-09-22,London,GB
-96.557,39.180,25.88,2022-09-02,Manhattan,US
2.310,48.859,7.15,2021-10-22,Paris,FR
9.201,45.490,14.11,2022-09-19,Milan,IT
-0.188,51.502,15.05,2022-08-05,London,GB
2.321,48.869,7.06,2021-10-21,Paris,FR
2.320,48.880,6.91,2021-10-21,Paris,FR
2.343,48.873,18.01,2022-08-17,Paris,FR
2.294,48.875,17.60,2022-09-28,Paris,FR
2.335,48.855,8.58,2021-10-08,Paris,FR
-0.193,51.513,13.76,2022-09-22,London,GB
2.344,48.860,6.94,2021-10-22,Paris,FR
9.206,45.476,12.66,2021-10-15,Milan,IT
-0.108,51.522,15.12,2022-08-06,London,GB
2.329,48.880,9.35,2021-10-18,Paris,FR
9.183,45.489,25.73,2022-08-16,Milan,IT
-0.180,51.513,10.69,2022-09-18,London,GB
2.284,48.830,8.31,2021-10-08,Paris,FR
9.183,45.467,12.65,2021-10-15,Milan,IT
9.144,45.473,24.10,2022-08-05,Milan,IT
-84.189,39.850,11.82,2021-10-08,Dayton,US
-0.135,51.519,8.61,2021-10-09,London,GB
2.344,48.872,7.04,2021-10-21,Paris,FR
2.317,48.875,6.99,2021-10-21,Paris,FR
2.343,48.877,7.66,2021-10-21,Paris,FR
2.322,48.872,11.18,2021-10-30,Paris,FR
2.168,41.375,24.64,2022-08-26,Barcelona,ES
-0.085,51.513,16.96,2022-08-24,London,GB
2.327,48.867,9.34,2021-10-18,Paris,FR
2.360,48.836,10.61,2021-10-02,Paris 13,FR
2.290,48.866,6.79,2021-10-22,Paris,FR
2.308,48.873,6.74,2021-10-21,Paris,FR
2.286,48.861,11.32,2021-10-26,Paris,FR
2.306,48.874,6.73,2021-10-21,Paris,FR
2.336,48.864,17.78,2022-08-17,Paris,FR
2.324,48.850,18.08,2022-08-13,Paris,FR
-0.142,51.507,14.15,2022-09-22,London,GB
2.349,48.848,18.20,2022-08-17,Paris,FR
-0.131,51.521,8.10,2021-10-09,London,GB
9.161,45.451,14.18,2022-09-19,Milan,IT
-0.098,51.574,10.55,2022-09-18,London,GB
9.227,45.516,24.24,2022-08-05,Milan,IT
2.331,48.869,17.47,2022-09-28,Paris,FR
2.336,48.854,6.99,2021-10-22,Paris,FR
-0.130,51.509,14.37,2022-09-22,London,GB
2.345,48.872,18.21,2022-09-28,Paris,FR
2.340,48.854,11.52,2021-10-26,Paris,FR
2.294,48.876,7.90,2021-10-12,Paris,FR
2.344,48.872,8.91,2021-10-18,Paris,FR
-0.077,51.511,10.88,2022-09-18,London,GB
9.166,45.499,14.58,2022-09-19,Milan,IT
2.334,48.855,11.62,2021-10-26,Paris,FR
2.353,48.830,18.26,2022-08-17,Paris,FR
2.300,48.873,17.43,2022-09-28,Paris,FR
2.347,48.865,17.93,2022-08-13,Paris,FR
2.293,48.864,10.67,2021-10-02,Paris,FR
2.167,41.388,16.79,2021-10-27,Barcelona,ES
2.345,48.846,6.81,2021-10-22,Paris,FR
-0.159,51.515,14.37,2022-09-22,London,GB
2.168,41.391,16.86,2021-10-27,Barcelona,ES
-0.149,51.506,10.07,2022-09-18,London,GB
-0.157,51.514,8.77,2021-10-09,London,GB
9.164,45.486,10.31,2021-10-23,Milan,IT
2.328,48.880,7.59,2021-10-21,Paris,FR
2.317,48.875,17.05,2022-09-03,Paris,FR
2.372,48.837,10.86,2021-10-02,Paris,FR
2.300,48.874,17.33,2022-09-03,Paris,FR
-0.028,51.507,11.70,2021-10-15,London,GB
2.324,48.840,17.95,2022-08-13,Paris,FR
2.292,48.855,17.96,2022-08-13,Paris,FR
9.190,45.498,23.37,2022-08-30,Milan,IT
2.151,41.386,17.19,2021-10-27,Barcelona,ES
-93.228,37.209,16.91,2021-10-26,Springfield,US
2.357,48.833,17.42,2022-08-17,Paris,FR
-0.171,51.520,14.60,2022-09-22,Paddington,GB
-0.126,51.524,10.04,2022-09-18,London,GB
2.298,48.869,10.55,2021-10-30,Paris,FR
-0.130,51.520,8.59,2021-10-09,London,GB
2.168,41.391,24.34,2022-08-26,Barcelona,ES
9.198,45.469,24.06,2022-08-30,Milan,IT
2.322,48.847,18.13,2022-08-17,Paris,FR
-0.108,51.522,10.99,2022-09-18,London,GB
9.227,45.516,11.96,2021-10-15,Milan,IT
-0.150,51.510,12.24,2021-10-15,London,GB
-89.133,31.694,25.69,2022-08-05,Laurel,US
2.300,48.869,7.35,2021-10-21,Paris,FR
2.345,48.872,18.14,2022-08-17,Paris,FR
2.353,48.863,17.11,2022-08-13,Paris,FR
-0.212,51.520,13.93,2022-09-02,London,GB
2.304,48.867,18.99,2022-08-14,Paris,FR
2.339,48.850,18.29,2022-08-17,Paris,FR
-0.206,51.457,15.31,2022-08-05,London,GB
2.172,41.392,24.44,2022-08-26,Barcelona,ES
2.311,48.870,8.29,2021-10-12,Paris,FR
-0.150,51.510,10.46,2022-09-18,London,GB
2.337,48.882,18.19,2022-08-17,Paris,FR
2.286,48.876,17.87,2022-08-17,Paris,FR
2.162,41.392,16.63,2021-10-27,Barcelona,ES
2.302,48.848,10.32,2021-10-02,Paris,FR
-0.193,51.513,12.57,2021-10-15,London,GB
-0.126,51.520,13.42,2022-09-02,London,GB
-0.092,51.521,8.56,2021-10-09,London,GB
2.155,41.396,24.75,2022-08-26,Barcelona,ES
-0.285,51.559,13.85,2022-09-22,London,GB
-0.077,51.525,8.40,2021-10-09,London,GB
2.389,48.839,17.91,2022-08-13,Paris,FR
2.326,48.884,8.17,2021-10-12,Paris,FR
2.353,48.863,7.44,2021-10-22,Paris,FR
2.305,48.875,7.33,2021-10-21,Paris,FR
2.337,48.882,7.97,2021-10-12,Paris,FR
-0.126,51.520,12.37,2021-10-15,London,GB
2.307,48.869,8.55,2021-10-12,Paris,FR
2.332,48.849,17.46,2022-08-17,Paris,FR
2.354,48.832,11.09,2021-10-26,Paris,FR
-0.131,51.511,14.37,2022-09-02,London,GB
-0.153,51.518,13.99,2022-09-02,London,GB
-0.119,51.512,15.47,2022-08-06,London,GB
-0.152,51.506,10.01,2022-09-18,London,GB
-0.138,51.512,16.70,2022-08-24,London,GB
2.305,48.875,17.06,2022-09-03,Paris,FR
2.330,48.859,19.76,2022-08-14,Paris,FR
2.312,48.872,17.43,2022-09-28,Paris,FR
2.335,48.872,7.35,2021-10-21,Paris,FR
-0.152,51.513,11.68,2021-10-15,London,GB
9.157,45.471,22.79,2022-08-13,Milan,IT
-0.176,51.512,16.86,2022-08-24,Paddington,GB
9.192,45.481,11.93,2021-10-15,Milan,IT
2.298,48.869,7.18,2021-10-21,Paris,FR
-0.144,51.530,12.12,2021-10-15,Fitzrovia,GB
-0.143,51.522,17.58,2022-08-24,London,GB
2.328,48.872,17.67,2022-09-28,Paris,FR
2.298,48.850,8.99,2021-10-08,Paris,FR
9.212,45.481,22.55,2022-08-13,Milan,IT
2.325,48.871,17.78,2022-08-17,Paris,FR
2.201,41.396,24.84,2022-08-26,Barcelona,ES
-0.128,51.518,14.68,2022-09-22,London,GB
2.328,48.871,17.86,2022-09-28,Paris,FR
2.303,48.869,17.61,2022-09-28,Paris,FR
2.308,48.859,18.10,2022-09-28,Paris,FR
-0.161,51.515,13.67,2022-09-02,London,GB
2.291,48.875,17.69,2022-09-28,Paris,FR
-0.109,51.514,12.21,2021-10-15,London,GB
9.192,45.457,25.76,2022-08-16,Milan,IT
2.343,48.861,10.81,2021-10-02,Paris,FR
2.160,41.383,17.38,2021-10-27,Barcelona,ES
2.340,48.850,11.39,2021-10-26,Paris,FR
2.329,48.868,16.66,2022-09-03,Paris,FR
-0.154,51.502,14.73,2022-08-05,London,GB
-0.125,51.523,15.67,2022-08-06,London,GB
9.192,45.466,25.36,2022-08-16,Milan,IT
9.188,45.463,23.52,2022-08-30,Milan,IT
-0.153,51.522,14.15,2022-09-02,London,GB
2.297,48.872,17.53,2022-08-17,Paris,FR
-0.185,51.524,8.58,2021-10-09,London,GB
2.309,48.872,10.57,2021-10-30,Paris,FR
2.332,48.865,17.54,2022-08-13,Paris,FR
2.162,41.393,16.71,2021-10-27,Barcelona,ES
-0.159,51.515,15.25,2022-08-06,London,GB
2.342,48.875,17.68,2022-08-17,Paris,FR
9.196,45.479,14.59,2022-09-19,Milan,IT
2.175,41.383,24.80,2022-08-26,Barcelona,ES
-0.100,51.505,8.29,2021-10-09,London,GB
-0.136,51.510,10.42,2022-09-18,London,GB
2.341,48.864,11.58,2021-10-26,Paris,FR
-0.138,51.524,8.66,2021-10-09,London,GB
2.367,48.866,11.07,2021-10-26,Paris,FR
9.187,45.469,10.54,2021-10-23,Milan,IT
2.328,48.865,8.42,2021-10-08,Paris,FR
-0.083,51.526,8.24,2021-10-09,London,GB
2.337,48.882,8.99,2021-10-18,Paris,FR
9.192,45.458,12.33,2021-10-15,Milan,IT
-0.082,51.515,15.55,2022-08-06,London,GB
-94.683,39.309,14.53,2021-10-21,Kansas City,US
9.176,45.482,12.25,2021-10-15,Milan,IT
2.356,48.879,7.35,2021-10-21,Paris,FR
-92.141,37.823,15.50,2021-10-09,St. Robert,US
-0.158,51.515,15.36,2022-08-06,London,GB
2.279,48.833,19.28,2022-08-14,Paris,FR
2.327,48.871,11.04,2021-10-30,Paris,FR
2.330,48.831,19.58,2022-08-14,Paris,FR
2.283,48.869,18.12,2022-08-17,Paris,FR
-0.180,51.512,10.83,2022-09-18,Paddington,GB
9.185,45.467,23.66,2022-08-30,Milan,IT
9.212,45.485,12.24,2021-10-15,Milan,IT
2.388,48.854,17.40,2022-08-13,Carrollton,US
9.176,45.482,10.40,2021-10-23,Milan,IT
2.324,48.881,9.31,2021-10-18,Paris,FR
2.212,41.408,17.23,2021-10-27,Barcelona,ES
2.321,48.835,10.59,2021-10-02,Paris,FR
-0.113,51.498,15.05,2022-08-05,London,GB
2.360,48.902,18.19,2022-08-17,Paris,FR
-0.089,51.528,7.96,2021-10-09,London,GB
-0.219,51.505,15.92,2022-08-06,London,GB
2.360,48.836,19.40,2022-08-14,Paris 13,FR
-0.151,51.517,17.05,2022-08-24,London,GB
2.296,48.879,7.61,2021-10-21,Paris,FR
9.174,45.510,24.04,2022-08-30,Milan,IT
-0.070,51.546,13.89,2022-09-02,London,GB
9.197,45.471,12.43,2021-10-15,Milan,IT
-83.846,34.959,15.92,2021-10-12,Young Harris,US
-0.071,51.512,17.08,2022-08-24,London,GB
9.195,45.470,12.49,2021-10-15,Milan,IT
2.395,48.889,16.99,2022-09-03,Paris,FR
-0.161,51.524,13.98,2022-09-22,London,GB
2.301,48.875,10.77,2021-10-30,Paris,FR
2.354,48.873,8.87,2021-10-12,Paris,FR
-0.180,51.512,14.35,2022-09-02,Paddington,GB
9.199,45.479,14.31,2022-09-19,Milan,IT
2.308,48.873,10.83,2021-10-30,Paris,FR
2.354,48.877,9.81,2021-10-18,Paris,FR
-0.104,51.523,15.59,2022-08-06,London,GB
9.159,45.466,25.41,2022-08-16,Milan,IT
9.213,45.527,23.36,2022-08-30,Milan,IT
2.384,48.852,18.50,2022-09-28,Paris,FR
9.142,45.495,24.19,2022-08-30,Milan,IT
-0.118,51.526,10.61,2022-09-18,London,GB
2.318,48.860,19.42,2022-08-14,Paris,FR
2.330,48.868,9.28,2021-10-18,Paris,FR
-0.166,51.519,13.78,2022-09-02,Paddington,GB
9.204,45.486,10.79,2021-10-23,Milan,IT
2.289,48.869,17.75,2022-09-28,Paris,FR
-0.140,51.506,17.58,2022-08-24,London,GB
9.189,45.461,22.36,2022-08-13,Milan,IT
9.191,45.466,12.77,2021-10-15,Milan,IT
2.176,41.378,24.47,2022-08-26,Barcelona,ES
2.347,48.860,11.08,2021-10-02,Paris,FR
-0.186,51.512,17.22,2022-08-24,London,GB
2.330,48.865,6.86,2021-10-22,Paris,FR
2.173,41.392,24.26,2022-08-26,Barcelona,ES
-0.176,51.516,14.19,2022-09-22,Paddington,GB
2.150,41.394,17.27,2021-10-27,Barcelona,ES
2.339,48.879,7.58,2021-10-21,Paris,FR
2.303,48.840,18.03,2022-09-28,Paris,FR
2.283,48.869,9.83,2021-10-18,Paris,FR
-0.170,51.542,10.38,2022-09-18,London,GB
2.332,48.864,10.99,2021-10-02,Paris,FR
9.192,45.466,23.45,2022-08-05,Milan,IT
2.354,48.832,18.70,2022-09-28,Paris,FR
2.324,48.824,8.76,2021-10-08,Paris,FR
2.327,48.857,7.24,2021-10-22,Paris,FR
9.180,45.459,25.53,2022-08-16,Milan,IT
2.317,48.875,10.66,2021-10-30,Paris,FR
-0.122,51.520,15.73,2022-08-06,London,GB
2.352,48.869,10.86,2021-10-30,Paris,FR
2.347,48.849,10.75,2021-10-02,Paris,FR
-0.132,51.514,13.73,2022-09-22,London,GB
2.324,48.856,11.36,2021-10-26,Paris,FR
-0.137,51.509,10.00,2022-09-18,London,GB
2.317,48.875,8.42,2021-10-12,Paris,FR
9.203,45.484,25.84,2022-08-16,Milan,IT
2.318,48.871,17.81,2022-08-17,Paris,FR
9.192,45.466,23.53,2022-08-30,Milan,IT
-0.157,51.514,11.77,2021-10-15,London,GB
-0.148,51.505,12.41,2021-10-15,London,GB
9.195,45.470,24.10,2022-08-05,Milan,IT
-0.080,51.527,14.28,2022-09-22,London,GB
2.331,48.843,7.59,2021-10-22,Paris,FR
9.921,49.803,20.54,2022-08-26,Gresham,US
9.145,45.501,11.95,2021-10-15,Milan,IT
-0.137,51.494,15.29,2022-08-05,London,GB
2.303,48.869,7.96,2021-10-12,Paris,FR
9.213,45.480,12.55,2021-10-15,Milan,IT
-71.141,44.074,12.66,2022-08-30,North Conway,US
2.326,48.868,9.12,2021-10-18,Paris,FR
2.332,48.864,11.30,2021-10-26,Paris,FR
2.328,48.872,17.99,2022-08-17,Paris,FR
2.175,41.385,17.19,2021-10-27,Barcelona,ES
-87.869,41.093,20.15,2022-09-18,Kankakee,US
2.332,48.849,7.12,2021-10-22,Paris,FR
-0.195,51.492,14.54,2022-08-05,London,GB
9.198,45.463,11.86,2021-10-15,Milan,IT
2.329,48.844,19.64,2022-08-14,Paris,FR
2.359,48.876,9.75,2021-10-18,Paris,FR
9.231,45.438,22.48,2022-08-13,Milan,IT
2.304,48.862,8.28,2021-10-08,Paris,FR
-0.138,51.524,15.39,2022-08-06,London,GB
9.214,45.469,13.94,2022-09-19,Milan,IT
2.329,48.870,7.93,2021-10-12,Paris,FR
2.341,48.859,18.25,2022-08-17,Paris,FR
-0.142,51.509,11.96,2021-10-15,London,GB
2.330,48.885,9.05,2021-10-18,Paris,FR
2.344,48.873,9.43,2021-10-18,Paris,FR
-0.132,51.510,14.25,2022-09-02,London,GB
2.379,48.861,17.86,2022-08-17,Paris,FR
2.332,48.865,11.23,2021-10-26,Paris,FR
2.325,48.866,18.25,2022-09-28,Paris,FR
2.322,48.847,11.59,2021-10-26,Paris,FR
2.352,48.864,11.61,2021-10-26,Paris,FR
2.341,48.849,7.31,2021-10-22,Paris,FR
2.352,48.871,10.30,2021-10-30,Paris,FR
2.324,48.824,7.08,2021-10-22,Paris,FR
-0.174,51.515,14.22,2022-09-22,Paddington,GB
2.367,48.843,18.26,2022-09-28,Paris,FR
-0.124,51.520,10.94,2022-09-18,London,GB
2.321,48.869,18.00,2022-08-17,Paris,FR
2.346,48.876,17.46,2022-09-28,Paris,FR
2.321,48.845,11.16,2021-10-26,Paris 06,FR
2.340,48.849,11.27,2021-10-26,Paris,FR
-0.152,51.507,16.65,2022-08-24,London,GB
2.315,48.838,8.53,2021-10-08,Paris,FR
2.294,48.875,8.53,2021-10-12,Paris,FR
2.151,41.384,24.52,2022-08-26,Barcelona,ES
-0.132,51.514,17.40,2022-08-24,London,GB
-0.161,51.515,8.46,2021-10-09,London,GB
2.344,48.860,17.83,2022-09-28,Paris,FR
2.327,48.857,19.15,2022-08-14,Paris,FR
-0.085,51.513,13.81,2022-09-22,London,GB
2.305,48.865,11.80,2021-10-26,Paris,FR
-0.109,51.514,13.64,2022-09-02,London,GB
2.199,41.394,17.49,2021-10-27,Barcelona,ES
9.206,45.475,25.39,2022-08-16,Milan,IT
2.253,48.845,7.54,2021-10-22,Boulogne Billancourt,FR
9.165,45.484,21.94,2022-08-13,Milan,IT
2.341,48.859,8.97,2021-10-08,Paris,FR
2.319,48.875,9.67,2021-10-18,Paris,FR
-0.017,51.501,15.32,2022-08-05,London,GB
-0.137,51.509,13.82,2022-09-02,London,GB
2.219,41.411,16.74,2021-10-27,Barcelona,ES
2.340,48.854,19.41,2022-08-14,Paris,FR
2.375,48.845,17.65,2022-08-13,Paris,FR
-0.144,51.498,14.84,2022-08-05,London,GB
2.307,48.855,18.09,2022-08-13,Paris,FR
2.305,48.865,18.09,2022-08-13,Paris,FR
2.335,48.864,19.33,2022-08-14,Paris,FR
2.354,48.832,19.05,2022-08-14,Paris,FR
9.200,45.484,17.85,2022-09-11,Milan,IT
2.334,48.850,19.78,2022-08-14,Paris,FR
-0.214,51.556,12.07,2021-10-15,London,GB
2.157,41.385,24.35,2022-08-26,Barcelona,ES
2.333,48.884,17.76,2022-08-17,Paris,FR
2.335,48.870,8.66,2021-10-12,Paris,FR
-0.128,51.518,14.67,2022-09-22,London,GB
2.340,48.850,18.09,2022-08-17,Paris,FR
-0.134,51.515,12.56,2021-10-15,London,GB
9.190,45.498,17.78,2022-09-11,Milan,IT
-0.127,51.515,14.32,2022-09-02,London,GB
-0.135,51.519,13.47,2022-09-02,London,GB
2.304,48.865,18.11,2022-09-28,Paris,FR
2.326,48.847,18.21,2022-09-28,Paris,FR
2.373,48.844,8.86,2021-10-08,Paris,FR
-0.160,51.515,8.73,2021-10-09,London,GB
2.366,48.848,11.81,2021-10-26,Paris,FR
2.286,48.880,9.16,2021-10-18,Paris,FR
2.319,48.838,18.17,2022-09-28,Paris,FR
-0.134,51.514,16.87,2022-08-24,London,GB
-0.209,51.499,14.85,2022-08-05,London,GB
9.205,45.477,11.13,2021-10-23,Milan,IT
-0.118,51.516,16.60,2022-08-24,London,GB
2.171,41.391,24.41,2022-08-26,Barcelona,ES
2.361,48.864,11.01,2021-10-02,Paris,FR
2.334,48.855,18.36,2022-09-28,Paris,FR
2.331,48.884,8.56,2021-10-12,Paris,FR
9.149,45.480,22.20,2022-08-13,Milan,IT
2.172,41.383,24.07,2022-08-26,Barcelona,ES
2.324,48.873,17.33,2022-09-03,Paris,FR
9.201,45.490,25.91,2022-08-16,Milan,IT
2.330,48.866,18.03,2022-09-28,Paris,FR
2.300,48.887,18.17,2022-09-28,Paris,FR
-0.187,51.513,14.45,2022-09-22,London,GB
2.328,48.872,17.84,2022-09-28,Paris,FR
9.192,45.457,12.75,2021-10-15,Milan,IT
2.308,48.873,9.68,2021-10-18,Paris,FR
2.297,48.872,17.41,2022-09-03,Paris,FR
-0.119,51.511,14.34,2022-09-22,London,GB
2.166,41.389,16.93,2021-10-27,Barcelona,ES
9.189,45.461,12.43,2021-10-15,Milan,IT
2.328,48.881,18.29,2022-08-17,Paris,FR
-94.684,39.307,14.81,2021-10-21,Kansas City,US
9.144,45.473,12.56,2021-10-15,Milan,IT
2.293,48.873,11.11,2021-10-30,Paris,FR
9.184,45.471,21.95,2022-08-13,Milan,IT
-0.195,51.495,14.62,2022-08-05,London,GB
2.298,48.852,17.27,2022-08-13,Paris,FR
2.312,48.872,10.35,2021-10-30,Paris,FR
2.181,41.381,24.70,2022-08-26,Barcelona,ES
-0.005,51.507,12.01,2021-10-15,London,GB
2.367,48.866,8.81,2021-10-08,Paris,FR
2.294,48.871,8.11,2021-10-12,Paris,FR
-0.224,51.504,13.85,2022-09-22,London,GB
2.295,48.886,6.90,2021-10-21,Paris,FR
2.328,48.872,9.58,2021-10-18,Paris,FR
2.278,48.852,7.44,2021-10-22,Paris,FR
2.343,48.873,10.36,2021-10-30,Paris,FR
-0.105,51.512,8.65,2021-10-09,London,GB
2.307,48.873,8.50,2021-10-12,Paris,FR
9.212,45.485,22.55,2022-08-13,Milan,IT
2.342,48.843,11.46,2021-10-26,Paris,FR
9.194,45.467,12.05,2021-10-15,Milan,IT
2.331,48.869,7.63,2021-10-21,Paris,FR
2.346,48.853,17.86,2022-08-17,Paris,FR
9.154,45.461,24.15,2022-08-05,Milan,IT
-0.160,51.523,15.31,2022-08-06,London,GB
-0.140,51.506,15.47,2022-08-06,London,GB
2.146,41.393,24.90,2022-08-26,Barcelona,ES
9.167,45.483,11.14,2021-10-23,Milan,IT
2.329,48.867,8.84,2021-10-08,Paris,FR
2.300,48.885,17.65,2022-09-28,Paris,FR
2.353,48.863,18.25,2022-08-17,Paris,FR
-0.183,51.513,14.25,2022-09-22,London,GB
-0.092,51.521,8.52,2021-10-09,London,GB
2.342,48.849,19.83,2022-08-14,Paris,FR
-89.457,41.368,21.92,2022-08-13,Princeton,US
2.309,48.871,18.32,2022-08-17,Paris,FR
9.155,45.468,22.58,2022-08-13,Milan,IT
-0.176,51.516,8.84,2021-10-09,Paddington,GB
-0.130,51.520,16.08,2022-08-06,London,GB
2.339,48.879,17.79,2022-09-28,Paris,FR
2.342,48.845,17.55,2022-08-17,Paris,FR
9.157,45.471,24.37,2022-08-05,Milan,IT
2.305,48.875,17.78,2022-09-28,Paris,FR
2.328,48.865,6.74,2021-10-22,Paris,FR
2.325,48.875,16.61,2022-09-03,Paris,FR
-0.155,51.510,10.33,2022-09-18,London,GB
-0.136,51.509,15.84,2022-08-06,London,GB
2.179,41.383,16.80,2021-10-27,Barcelona,ES
2.343,48.871,9.68,2021-10-18,Paris,FR
-0.175,51.516,10.91,2022-09-18,Paddington,GB
2.366,48.848,19.39,2022-08-14,Paris,FR
2.321,48.880,8.74,2021-10-12,Paris,FR
2.285,48.857,18.28,2022-09-28,Irving,US
2.334,48.855,17.55,2022-08-13,Paris,FR
2.283,48.866,10.45,2021-10-02,Paris,FR
2.325,48.855,8.84,2021-10-08,Paris,FR
-0.151,51.517,12.11,2021-10-15,London,GB
2.299,48.881,17.56,2022-09-28,Paris,FR
-0.180,51.516,8.72,2021-10-09,London,GB
-0.132,51.527,17.55,2022-08-24,London,GB
2.329,48.865,17.68,2022-08-13,Paris,FR
9.189,45.465,24.00,2022-08-05,Milan,IT
9.196,45.453,10.24,2021-10-23,Milan,IT
-0.174,51.515,15.65,2022-08-06,Paddington,GB
2.324,48.845,17.98,2022-08-13,Paris,FR
2.340,48.832,11.00,2021-10-02,Paris,FR
-0.140,51.506,16.60,2022-08-24,London,GB
9.203,45.483,23.93,2022-08-30,Milan,IT
9.146,45.479,18.36,2022-09-11,Milan,IT
9.178,45.466,10.39,2021-10-23,Milan,IT
2.339,48.852,18.32,2022-09-28,Paris,FR
2.154,41.373,17.36,2021-10-27,Barcelona,ES
2.343,48.854,18.68,2022-09-28,Paris,FR
-0.291,51.512,10.29,2022-09-18,London,GB
2.353,48.868,18.24,2022-08-17,Paris,FR
2.147,41.373,24.62,2022-08-26,Barcelona,ES
2.372,48.863,11.01,2021-10-02,Paris,FR
2.348,48.849,19.79,2022-08-14,Paris,FR
9.196,45.453,23.62,2022-08-30,Milan,IT
2.346,48.839,17.55,2022-08-17,Paris,FR
2.345,48.846,18.38,2022-09-28,Paris,FR
2.286,48.880,17.56,2022-08-17,Paris,FR
-0.005,51.507,15.51,2022-08-06,London,GB
9.200,45.486,23.36,2022-08-30,Milan,IT
