lng,lat,avg_tmpr_c,wthr_date,city,country
-0.164,51.516,15.73,2022-08-06,London,GB
9.167,45.483,17.63,2022-09-11,Milan,IT
2.302,48.873,8.35,2021-10-12,Paris,FR
2.307,48.869,9.41,2021-10-18,Paris,FR
2.336,48.874,10.82,2021-10-30,Paris,FR
9.194,45.464,25.61,2022-08-16,Milan,IT
-0.130,51.527,14.49,2022-09-22,London,GB
2.298,48.872,8.70,2021-10-12,Paris,FR
2.347,48.861,10.95,2021-10-26,Paris,FR
2.333,48.865,11.31,2021-10-26,Paris,FR
9.190,45.481,17.82,2022-09-11,Milan,IT
9.196,45.474,14.79,2022-09-19,Milan,IT
-0.021,51.507,15.76,2022-08-06,London,GB
-0.127,51.515,7.99,2021-10-09,London,GB
2.309,48.872,16.62,2022-09-03,Paris,FR
-0.192,51.537,14.27,2022-09-02,London,GB
-0.181,51.513,15.85,2022-08-06,London,GB
2.304,48.868,17.83,2022-08-17,Paris,FR
2.300,48.873,10.66,2021-10-30,Paris,FR
2.338,48.871,17.92,2022-09-28,Paris,FR
2.167,41.387,24.42,2022-08-26,Barcelona,ES
2.324,48.873,9.86,2021-10-18,Paris,FR
9.165,45.484,18.27,2022-09-11,Milan,IT
-0.224,51.504,15.61,2022-08-06,London,GB
9.189,45.465,14.29,2022-09-19,Milan,IT
9.206,45.485,25.40,2022-08-16,Milan,IT
-0.088,51.516,10.03,2022-09-18,London,GB
2.338,48.871,17.99,2022-08-17,Paris,FR
2.332,48.882,7.01,2021-10-21,Paris,FR
-0.134,51.515,16.88,2022-08-24,London,GB
2.302,48.892,17.60,2022-08-17,Paris,FR
2.312,48.872,7.69,2021-10-21,Paris,FR
2.302,48.874,18.17,2022-08-17,Paris,FR
9.190,45.466,13.82,2022-09-19,Milan,IT
-0.134,51.514,8.06,2021-10-09,London,GB
-0.224,51.504,14.11,2022-09-02,London,GB
-0.081,51.517,8.46,2021-10-09,London,GB
2.315,48.871,18.07,2022-09-28,Paris,FR
2.298,48.869,16.93,2022-09-03,Paris,FR
-0.161,51.524,10.05,2022-09-18,London,GB
2.344,48.873,11.10,2021-10-30,Paris,FR
9.183,45.485,12.28,2021-10-15,Milan,IT
9.197,45.477,18.04,2022-09-11,Milan,IT
-0.136,51.527,15.68,2022-08-06,London,GB
2.321,48.870,16.63,2022-09-03,Paris,FR
2.314,48.887,9.68,2021-10-18,Paris,FR
-0.150,51.504,12.42,2021-10-15,London,GB
2.327,48.876,9.64,2021-10-18,Paris,FR
2.173,41.380,16.65,2021-10-27,Barcelona,ES
-0.161,51.515,12.56,2021-10-15,London,GB
2.331,48.857,18.11,2022-08-17,Paris,FR
-0.152,51.513,13.89,2022-09-22,London,GB
-0.171,51.521,11.89,2021-10-15,Paddington,GB
9.155,45.490,25.41,2022-08-16,Milan,IT
-0.145,51.506,17.52,2022-08-24,London,GB
9.167,45.484,23.82,2022-08-05,Milan,IT
9.177,45.460,22.23,2022-08-13,Milan,IT
9.197,45.507,22.79,2022-08-13,Milan,IT
-0.144,51.518,10.61,2022-09-18,London,GB
-0.132,51.512,10.63,2022-09-18,London,GB
2.338,48.863,7.21,2021-10-22,Paris,FR
2.307,48.855,8.55,2021-10-08,Paris,FR
2.369,48.864,17.89,2022-08-13,Paris,FR
-0.148,51.515,8.01,2021-10-09,London,GB
-0.184,51.511,8.89,2021-10-09,London,GB
2.348,48.849,18.21,2022-08-17,Paris,FR
-0.100,51.505,17.12,2022-08-24,London,GB
2.305,48.875,18.12,2022-08-17,Paris,FR
2.319,48.838,17.83,2022-08-13,Paris,FR
2.290,48.866,19.81,2022-08-14,Paris,FR
2.371,48.847,8.91,2021-10-08,Paris,FR
2.172,41.373,17.54,2021-10-27,Barcelona,ES
-0.119,51.511,10.36,2022-09-18,London,GB
9.161,45.451,12.64,2021-10-15,Milan,IT
-0.047,51.522,13.81,2022-09-02,London,GB
2.324,48.871,17.92,2022-09-28,Paris,FR
-0.159,51.515,11.83,2021-10-15,London,GB
-0.176,51.516,10.63,2022-09-18,Paddington,GB
9.201,45.490,12.08,2021-10-15,Milan,IT
-0.095,51.505,11.66,2021-10-15,London,GB
-0.085,51.514,17.31,2022-08-24,London,GB
9.161,45.451,25.08,2022-08-16,Milan,IT
2.306,48.875,10.25,2021-10-30,Paris,FR
9.142,45.495,10.73,2021-10-23,Milan,IT
-0.213,51.505,10.29,2022-09-18,London,GB
-0.185,51.524,13.95,2022-09-02,London,GB
-0.155,51.508,8.13,2021-10-09,London,GB
2.330,48.885,8.68,2021-10-12,Paris,FR
2.330,48.885,17.46,2022-09-28,Paris,FR
2.308,48.867,8.94,2021-10-08,Paris,FR
-0.140,51.506,13.91,2022-09-02,London,GB
2.304,48.867,9.12,2021-10-08,Paris,FR
2.302,48.848,17.30,2022-08-13,Paris,FR
2.330,48.857,8.21,2021-10-08,Paris,FR
9.143,45.500,17.94,2022-09-11,Milan,IT
2.157,41.394,17.28,2021-10-27,Barcelona,ES
2.385,48.897,17.69,2022-08-17,Paris,FR
9.224,45.474,24.07,2022-08-05,Milan,IT
-0.178,51.493,14.83,2022-08-05,London,GB
9.210,45.463,17.71,2022-09-11,Milan,IT
9.213,45.527,22.32,2022-08-13,Milan,IT
2.341,48.864,17.87,2022-08-13,Paris,FR
9.198,45.463,23.91,2022-08-05,Milan,IT
2.352,48.869,17.40,2022-09-28,Paris,FR
2.349,48.873,17.95,2022-08-17,Paris,FR
2.330,48.865,17.88,2022-08-13,Paris,FR
2.353,48.830,8.50,2021-10-08,Paris,FR
-0.130,51.527,15.23,2022-08-06,London,GB
2.342,48.849,10.29,2021-10-02,Paris,FR
9.199,45.479,17.90,2022-09-11,Milan,IT
2.298,48.850,17.86,2022-08-17,Paris,FR
2.334,48.853,17.67,2022-08-13,Paris,FR
-0.081,51.517,10.20,2022-09-18,London,GB
2.336,48.866,11.88,2021-10-26,Paris,FR
-0.085,51.514,8.07,2021-10-09,London,GB
2.143,41.380,24.36,2022-08-26,Barcelona,ES
2.298,48.869,18.26,2022-09-28,Paris,FR
2.324,48.846,6.64,2021-10-22,Paris,FR
-0.178,51.513,8.05,2021-10-09,Paddington,GB
-0.152,51.506,15.94,2022-08-06,London,GB
2.357,48.825,11.32,2021-10-26,Paris,FR
2.349,48.873,10.23,2021-10-30,Paris,FR
-0.077,51.511,14.22,2022-09-02,London,GB
9.190,45.481,14.09,2022-09-19,Milan,IT
2.300,48.873,7.27,2021-10-21,Paris,FR
2.369,48.855,18.63,2022-09-28,Paris,FR
9.187,45.467,11.06,2021-10-23,Milan,IT
2.347,48.849,8.91,2021-10-08,Paris,FR
2.343,48.848,18.71,2022-09-28,Paris,FR
9.143,45.500,11.19,2021-10-23,Milan,IT
9.224,45.487,23.79,2022-08-05,Milan,IT
9.159,45.466,23.43,2022-08-30,Milan,IT
2.361,48.871,17.30,2022-09-03,Paris,FR
2.367,48.866,9.18,2021-10-08,Paris,FR
2.123,41.403,16.83,2021-10-27,Barcelona,ES
2.341,48.875,9.53,2021-10-18,Paris,FR
2.303,48.869,17.80,2022-08-17,Paris,FR
-0.142,51.519,15.89,2022-08-06,London,GB
-0.091,51.514,13.79,2022-09-02,London,GB
2.209,41.413,24.56,2022-08-26,Barcelona,ES
2.337,48.869,10.42,2021-10-30,Paris,FR
-0.132,51.514,14.17,2022-09-02,London,GB
2.344,48.874,10.97,2021-10-30,Paris,FR
-0.014,51.478,14.86,2022-08-05,London,GB
2.328,48.872,16.75,2022-09-03,Paris,FR
-0.132,51.510,13.84,2022-09-22,London,GB
2.333,48.884,8.23,2021-10-12,Paris,FR
2.342,48.875,10.69,2021-10-30,Celina,US
2.283,48.847,8.94,2021-10-08,Paris,FR
2.317,48.857,11.52,2021-10-26,Paris,FR
-0.191,51.495,14.99,2022-08-05,London,GB
2.328,48.880,10.40,2021-10-30,Paris,FR
2.340,48.832,7.16,2021-10-22,Paris,FR
2.332,48.882,9.76,2021-10-18,Paris,FR
2.330,48.865,18.78,2022-09-28,Paris,FR
-0.105,51.536,13.81,2022-09-22,London,GB
2.381,48.857,18.25,2022-09-28,Paris,FR
-0.185,51.524,16.03,2022-08-06,London,GB
2.296,48.849,19.08,2022-08-14,Paris,FR
9.205,45.477,18.19,2022-09-11,Milan,IT
9.184,45.463,14.59,2022-09-19,Milan,IT
9.195,45.469,17.89,2022-09-11,Milan,IT
2.184,41.387,16.92,2021-10-27,Barcelona,ES
2.405,48.843,7.05,2021-10-22,Paris,FR
-0.076,51.512,8.50,2021-10-09,London,GB
2.329,48.865,17.96,2022-08-13,Paris,FR
9.189,45.465,17.55,2022-09-11,Milan,IT
2.343,48.854,8.93,2021-10-08,Paris,FR
2.121,41.390,24.27,2022-08-26,Barcelona,ES
2.341,48.875,10.66,2021-10-30,Paris,FR
2.308,48.859,17.74,2022-08-17,Paris,FR
2.341,48.849,17.43,2022-08-17,Paris,FR
2.294,48.870,7.55,2021-10-21,Paris,FR
2.294,48.876,6.84,2021-10-21,Paris,FR
2.297,48.872,9.65,2021-10-18,Paris,FR
9.204,45.479,14.38,2022-09-19,Milan,IT
2.335,48.870,10.78,2021-10-30,Paris,FR
2.324,48.824,17.85,2022-08-13,Paris,FR
9.207,45.447,23.41,2022-08-30,Milan,IT
2.324,48.846,19.18,2022-08-14,Paris,FR
2.343,48.873,17.46,2022-09-28,Paris,FR
9.204,45.479,23.60,2022-08-30,Milan,IT
2.324,48.850,6.68,2021-10-22,Paris,FR
-116.543,33.803,27.82,2022-08-17,Palm Springs,US
2.332,48.866,10.98,2021-10-26,Paris,FR
2.323,48.860,10.94,2021-10-26,Paris,FR
9.167,45.484,25.47,2022-08-16,Milan,IT
2.300,48.874,9.77,2021-10-18,Paris,FR
-0.180,51.514,13.64,2022-09-02,Paddington,GB
2.288,48.833,18.36,2022-08-17,Paris,FR
9.197,45.477,14.31,2022-09-19,Milan,IT
2.214,41.404,16.90,2021-10-27,Barcelona,ES
2.297,48.869,10.71,2021-10-30,Paris,FR
2.285,48.857,7.18,2021-10-22,Paris,FR
9.189,45.465,17.74,2022-09-11,Milan,IT
2.295,48.881,10.79,2021-10-30,Paris,FR
-0.080,51.510,8.36,2021-10-09,London,GB
2.308,48.873,17.14,2022-09-03,Paris,FR
2.337,48.867,16.65,2022-09-03,Paris,FR
-0.166,51.519,15.77,2022-08-06,Paddington,GB
2.303,48.869,16.97,2022-09-03,Paris,FR
2.343,48.874,9.76,2021-10-18,Paris,FR
9.206,45.475,10.79,2021-10-23,Milan,IT
2.314,48.887,18.04,2022-08-17,Paris,FR
-0.178,51.512,14.03,2022-09-02,Paddington,GB
2.361,48.869,17.11,2022-09-03,Paris,FR
2.331,48.868,7.29,2021-10-21,Paris,FR
-0.213,51.505,16.61,2022-08-24,London,GB
9.227,45.516,23.75,2022-08-30,Milan,IT
2.341,48.862,19.53,2022-08-14,Paris,FR
-0.119,51.512,16.72,2022-08-24,London,GB
-0.122,51.520,8.30,2021-10-09,London,GB
2.294,48.871,9.01,2021-10-18,Paris,FR
2.347,48.861,6.81,2021-10-22,Paris,FR
2.324,48.872,7.66,2021-10-21,Paris,FR
2.342,48.853,11.26,2021-10-26,Paris,FR
2.338,48.871,10.97,2021-10-30,Paris,FR
9.164,45.486,24.17,2022-08-05,Milan,IT
2.171,41.375,24.25,2022-08-26,Barcelona,ES
-0.078,51.521,10.09,2022-09-18,London,GB
2.349,48.848,19.59,2022-08-14,Paris,FR
2.303,48.869,8.81,2021-10-12,Paris,FR
-0.146,51.506,13.46,2022-09-02,London,GB
2.283,48.850,10.99,2021-10-26,Paris,FR
2.327,48.877,18.17,2022-09-28,Paris,FR
-0.150,51.512,16.01,2022-08-06,London,GB
-0.107,51.508,13.96,2022-09-22,London,GB
-0.213,51.505,11.73,2021-10-15,London,GB
2.356,48.852,18.68,2022-09-28,Paris,FR
2.309,48.872,6.89,2021-10-21,Paris,FR
2.366,48.867,10.45,2021-10-30,Paris,FR
9.190,45.498,25.63,2022-08-16,Milan,IT
-0.131,51.511,17.18,2022-08-24,London,GB
2.326,48.875,17.01,2022-09-03,Paris,FR
-0.285,51.559,15.25,2022-08-06,London,GB
2.343,48.871,18.29,2022-08-17,Paris,FR
2.126,41.386,24.29,2022-08-26,Barcelona,ES
-0.021,51.507,17.31,2022-08-24,London,GB
2.332,48.864,10.76,2021-10-02,Paris,FR
2.342,48.843,18.73,2022-09-28,Paris,FR
9.183,45.485,18.28,2022-09-11,Milan,IT
9.154,45.461,17.98,2022-09-11,Milan,IT
-0.226,51.505,8.47,2021-10-09,London,GB
2.372,48.863,11.13,2021-10-26,Paris,FR
-0.219,51.505,13.90,2022-09-02,London,GB
-0.158,51.516,8.10,2021-10-09,London,GB
-0.092,51.521,15.29,2022-08-06,London,GB
9.202,45.488,22.22,2022-08-13,Milan,IT
2.303,48.869,10.22,2021-10-30,Paris,FR
2.331,48.855,7.54,2021-10-22,Paris,FR
-0.146,51.540,17.53,2022-08-24,London,GB
9.183,45.485,14.53,2022-09-19,Milan,IT
2.356,48.879,8.97,2021-10-18,Paris,FR
2.305,48.827,10.63,2021-10-02,Paris,FR
2.175,41.386,16.83,2021-10-27,Barcelona,ES
-0.179,51.493,15.22,2022-08-05,London,GB
2.335,48.864,11.88,2021-10-26,Paris,FR
2.347,48.865,17.96,2022-09-28,Paris,FR
2.330,48.870,9.57,2021-10-18,Paris,FR
-0.279,51.561,10.48,2022-09-18,London,GB
2.362,48.862,18.13,2022-09-28,Paris,FR
2.310,48.850,17.83,2022-09-28,Paris,FR
9.195,45.469,10.47,2021-10-23,Milan,IT
-0.070,51.517,8.15,2021-10-09,London,GB
-92.185,30.953,20.69,2021-10-30,Bunkie,US
2.330,48.870,17.26,2022-09-03,Paris,FR
2.356,48.879,16.91,2022-09-03,Paris,FR
2.171,41.370,16.85,2021-10-27,Barcelona,ES
2.287,48.875,7.53,2021-10-21,Paris,FR
2.345,48.887,10.21,2021-10-30,Paris,FR
-97.065,27.831,28.46,2022-09-03,Port Aransas,US
2.354,48.873,10.25,2021-10-30,Paris,FR
2.159,41.395,24.22,2022-08-26,Barcelona,ES
2.330,48.865,18.67,2022-09-28,Paris,FR
2.362,48.862,17.40,2022-08-13,Paris,FR
2.275,48.851,18.06,2022-08-13,Paris,FR
9.213,45.480,11.05,2021-10-23,Milan,IT
2.360,48.902,7.13,2021-10-21,Paris,FR
9.197,45.471,18.07,2022-09-11,Milan,IT
-0.118,51.526,16.10,2022-08-06,London,GB
2.325,48.876,17.27,2022-09-03,Paris,FR
-0.114,51.526,10.15,2022-09-18,London,GB
-0.182,51.512,12.49,2021-10-15,London,GB
2.309,48.871,9.47,2021-10-18,Paris,FR
-0.088,51.505,10.22,2022-09-18,London,GB
9.187,45.456,14.64,2022-09-19,Milan,IT
2.339,48.871,8.79,2021-10-12,Paris,FR
-0.124,51.520,17.22,2022-08-24,London,GB
2.341,48.882,9.61,2021-10-18,Paris,FR
2.304,48.868,7.49,2021-10-21,Paris,FR
-0.085,51.514,15.18,2022-08-06,London,GB
2.294,48.870,9.53,2021-10-18,Paris,FR
9.188,45.463,22.41,2022-08-13,Milan,IT
2.291,48.870,10.44,2021-10-30,Paris,FR
-0.155,51.508,17.19,2022-08-24,London,GB
-0.095,51.505,15.46,2022-08-06,London,GB
9.207,45.464,10.21,2021-10-23,Milan,IT
-0.076,51.524,10.33,2022-09-18,London,GB
-0.122,51.514,15.82,2022-08-06,London,GB
-0.126,51.520,8.49,2021-10-09,London,GB
2.347,48.849,19.74,2022-08-14,Paris,FR
-0.130,51.509,10.29,2022-09-18,London,GB
-0.171,51.517,15.19,2022-08-06,Paddington,GB
-0.142,51.508,17.20,2022-08-24,London,GB
-0.153,51.522,10.47,2022-09-18,London,GB
2.332,48.866,17.91,2022-08-13,Paris,FR
9.165,45.484,23.49,2022-08-05,Milan,IT
9.174,45.510,13.80,2022-09-19,Milan,IT
2.329,48.867,17.81,2022-08-13,Paris,FR
-0.170,51.542,11.94,2021-10-15,London,GB
2.291,48.827,17.74,2022-08-13,Paris,FR
2.325,48.876,7.47,2021-10-21,Paris,FR
-0.193,51.513,16.82,2022-08-24,London,GB
-0.186,51.512,14.55,2022-09-22,London,GB
9.160,45.481,18.05,2022-09-11,Milan,IT
2.345,48.879,7.13,2021-10-21,Paris,FR
2.388,48.854,7.05,2021-10-22,Carrollton,US
2.317,48.875,8.07,2021-10-12,Paris,FR
-0.136,51.509,8.17,2021-10-09,London,GB
2.340,48.850,8.84,2021-10-08,Paris,FR
2.330,48.831,11.27,2021-10-26,Paris,FR
2.357,48.858,18.77,2022-09-28,Paris,FR
2.284,48.876,7.18,2021-10-21,Paris,FR
9.142,45.495,25.77,2022-08-16,Milan,IT
-0.124,51.520,12.38,2021-10-15,London,GB
2.121,41.425,24.99,2022-08-26,Barcelona,ES
9.142,45.495,25.64,2022-08-16,Milan,IT
9.194,45.457,18.27,2022-09-11,Milan,IT
9.191,45.461,18.36,2022-09-11,Milan,IT
-0.157,51.515,14.35,2022-09-02,London,GB
-0.078,51.511,8.54,2021-10-09,London,GB
2.321,48.838,10.64,2021-10-02,Paris,FR
-0.136,51.527,11.98,2021-10-15,London,GB
-0.171,51.521,15.19,2022-08-06,Paddington,GB
-76.532,43.452,9.69,2021-10-09,Oswego,US
2.157,41.389,17.17,2021-10-27,Barcelona,ES
2.300,48.868,17.39,2022-09-28,Paris,FR
9.148,45.492,14.00,2022-09-19,Milan,IT
9.194,45.467,25.32,2022-08-16,Milan,IT
9.176,45.482,24.03,2022-08-30,Milan,IT
-0.184,51.511,10.70,2022-09-18,London,GB
9.183,45.489,12.08,2021-10-15,Milan,IT
-0.138,51.508,14.10,2022-09-02,London,GB
9.224,45.487,24.08,2022-08-30,Milan,IT
-0.102,51.520,10.45,2022-09-18,London,GB
9.176,45.452,10.21,2021-10-23,Milan,IT
2.345,48.879,11.15,2021-10-30,Paris,FR
2.294,48.876,9.55,2021-10-18,Paris,FR
2.155,41.392,24.37,2022-08-26,Barcelona,ES
2.314,48.887,7.01,2021-10-21,Paris,FR
2.319,48.884,7.32,2021-10-21,Paris,FR
-0.085,51.513,10.32,2022-09-18,London,GB
-0.124,51.511,12.59,2021-10-15,London,GB
-0.136,51.509,10.39,2022-09-18,London,GB
2.349,48.872,9.00,2021-10-18,Paris,FR
2.330,48.885,18.37,2022-08-17,Paris,FR
2.333,48.866,17.85,2022-09-28,Paris,FR
2.266,48.840,6.63,2021-10-22,Paris,FR
9.193,45.471,10.48,2021-10-23,Milan,IT
-0.163,51.502,14.93,2022-08-05,London,GB
9.181,45.462,10.92,2021-10-23,Milan,IT
-0.118,51.516,14.25,2022-09-02,London,GB
9.190,45.470,12.59,2021-10-15,Milan,IT
-0.085,51.514,11.65,2021-10-15,London,GB
-0.144,51.508,12.02,2021-10-15,London,GB
2.328,48.871,10.70,2021-10-30,Paris,FR
2.354,48.873,7.49,2021-10-21,Paris,FR
-79.714,40.446,20.01,2021-10-18,Pittsburgh,US
2.328,48.844,11.35,2021-10-26,Paris,FR
9.204,45.486,24.10,2022-08-05,Milan,IT
-0.139,51.514,14.04,2022-09-22,London,GB
2.293,48.873,8.47,2021-10-12,Paris,FR
2.335,48.870,17.16,2022-09-03,Paris,FR
2.349,48.852,17.87,2022-09-28,Paris,FR
-0.144,51.508,10.29,2022-09-18,London,GB
-0.105,51.536,12.44,2021-10-15,London,GB
9.154,45.461,23.90,2022-08-30,Milan,IT
2.354,48.868,17.77,2022-08-17,Paris,FR
-0.153,51.518,13.75,2022-09-22,London,GB
2.349,48.873,7.66,2021-10-21,Paris,FR
2.353,48.868,18.24,2022-09-28,Paris,FR
2.320,48.880,18.24,2022-08-17,Paris,FR
2.301,48.875,8.19,2021-10-12,Paris,FR
2.335,48.865,17.91,2022-08-17,Paris,FR
-0.158,51.520,13.44,2022-09-02,London,GB
2.328,48.865,11.51,2021-10-26,Paris,FR
-0.155,51.508,13.76,2022-09-02,London,GB
2.253,48.845,17.81,2022-09-28,Boulogne Billancourt,FR
9.224,45.474,22.75,2022-08-13,Milan,IT
2.345,48.887,17.63,2022-09-28,Paris,FR
2.360,48.836,17.44,2022-08-17,Paris 13,FR
2.360,48.836,7.16,2021-10-22,Paris 13,FR
2.321,48.838,9.09,2021-10-08,Paris,FR
-0.128,51.529,10.14,2022-09-18,London,GB
2.326,48.871,17.44,2022-08-17,Paris,FR
-0.180,51.512,17.11,2022-08-24,Paddington,GB
2.338,48.872,18.29,2022-09-28,Paris,FR
2.294,48.876,8.49,2021-10-12,Paris,FR
9.143,45.467,12.77,2021-10-15,Milan,IT
9.198,45.469,12.08,2021-10-15,Milan,IT
2.288,48.866,17.78,2022-08-13,Paris,FR
-0.178,51.513,15.50,2022-08-06,Paddington,GB
2.387,48.832,7.21,2021-10-22,Paris,FR
2.324,48.840,18.67,2022-09-28,Paris,FR
9.207,45.485,14.41,2022-09-19,Milan,IT
-0.160,51.515,13.62,2022-09-02,London,GB
2.298,48.852,18.50,2022-09-28,Paris,FR
-0.176,51.512,16.05,2022-08-06,Paddington,GB
-0.191,51.510,17.14,2022-08-24,London,GB
-0.119,51.512,8.39,2021-10-09,London,GB
2.284,48.830,18.55,2022-09-28,Paris,FR
-0.124,51.511,8.43,2021-10-09,London,GB
-0.086,51.522,10.15,2022-09-18,London,GB
2.317,48.875,8.94,2021-10-18,Paris,FR
2.343,48.849,18.27,2022-09-28,Paris,FR
-0.151,51.517,14.00,2022-09-22,London,GB
9.227,45.516,25.07,2022-08-16,Milan,IT
2.354,48.877,10.72,2021-10-30,Paris,FR
9.194,45.473,23.44,2022-08-05,Milan,IT
2.329,48.865,17.91,2022-09-28,Paris,FR
2.326,48.868,18.19,2022-09-28,Paris,FR
9.183,45.489,24.26,2022-08-05,Milan,IT
2.297,48.877,16.75,2022-09-03,Paris,FR
9.148,45.492,25.50,2022-08-16,Milan,IT
9.200,45.486,10.66,2021-10-23,Milan,IT
2.293,48.856,8.97,2021-10-08,Paris,FR
9.143,45.500,23.50,2022-08-30,Milan,IT
2.295,48.878,18.09,2022-09-28,Paris,FR
9.159,45.466,13.95,2022-09-19,Milan,IT
2.304,48.867,19.30,2022-08-14,Paris,FR
9.207,45.468,22.43,2022-08-13,Milan,IT
2.306,48.838,18.60,2022-09-28,Paris,FR
9.231,45.438,24.06,2022-08-30,Milan,IT
-0.125,51.520,17.42,2022-08-24,London,GB
-0.118,51.516,10.61,2022-09-18,London,GB
2.290,48.838,19.41,2022-08-14,Paris,FR
2.366,48.864,19.17,2022-08-14,Paris,FR
-72.673,41.768,19.80,2022-09-03,Hartford,US
2.297,48.870,8.53,2021-10-12,Paris,FR
9.158,45.487,17.52,2022-09-11,Milan,IT
2.171,41.384,24.26,2022-08-26,Barcelona,ES
-0.223,51.573,12.60,2021-10-15,London,GB
2.333,48.855,18.35,2022-08-17,Paris,FR
-0.148,51.515,12.52,2021-10-15,London,GB
9.197,45.507,14.60,2022-09-19,Milan,IT
2.173,41.389,24.93,2022-08-26,Barcelona,ES
-0.123,51.521,14.11,2022-09-02,London,GB
9.194,45.464,18.49,2022-09-11,Milan,IT
9.157,45.471,23.63,2022-08-30,Milan,IT
2.341,48.875,18.10,2022-09-28,Paris,FR
2.332,48.865,18.25,2022-09-28,Paris,FR
2.167,41.393,17.04,2021-10-27,Barcelona,ES
2.303,48.869,17.86,2022-08-17,Paris,FR
2.286,48.878,10.34,2021-10-30,Paris,FR
-0.131,51.521,12.23,2021-10-15,London,GB
-97.330,36.288,22.60,2022-08-06,Perry,US
2.297,48.870,17.93,2022-08-17,Paris,FR
2.372,48.837,19.10,2022-08-14,Paris,FR
2.322,48.872,7.37,2021-10-21,Paris,FR
2.293,48.850,18.01,2022-08-13,Paris,FR
-0.126,51.524,14.13,2022-09-22,London,GB
-0.132,51.510,10.45,2022-09-18,London,GB
9.192,45.458,22.81,2022-08-13,Milan,IT
2.295,48.881,9.88,2021-10-18,Paris,FR
-0.150,51.518,12.33,2021-10-15,London,GB
2.291,48.870,7.32,2021-10-21,Paris,FR
2.352,48.871,7.19,2021-10-21,Paris,FR
2.283,48.869,16.93,2022-09-03,Irving,US
-0.203,51.512,11.69,2021-10-15,London,GB
9.187,45.464,23.64,2022-08-30,Milan,IT
9.176,45.452,14.46,2022-09-19,Milan,IT
2.341,48.859,18.11,2022-09-28,Paris,FR
2.381,48.854,7.30,2021-10-22,Paris,FR
2.324,48.872,17.82,2022-08-17,Paris,FR
2.300,48.870,6.86,2021-10-21,Paris,FR
-0.183,51.519,15.67,2022-08-06,London,GB
-86.823,35.911,27.08,2022-08-16,Franklin,US
9.210,45.479,14.63,2022-09-19,Milan,IT
2.172,41.392,24.78,2022-08-26,Barcelona,ES
9.166,45.499,25.25,2022-08-16,Milan,IT
2.192,41.397,24.58,2022-08-26,Barcelona,ES
2.344,48.872,8.04,2021-10-12,Paris,FR
2.312,48.872,17.85,2022-08-17,Paris,FR
2.333,48.866,8.48,2021-10-08,Paris,FR
9.200,45.484,25.61,2022-08-16,Milan,IT
2.304,48.876,9.37,2021-10-18,Paris,FR
-122.921,45.533,11.24,2021-10-23,Hillsboro,US
2.359,48.887,9.21,2021-10-18,Paris,FR
9.158,45.487,14.62,2022-09-19,Milan,IT
2.332,48.854,19.54,2022-08-14,Paris,FR
2.293,48.878,18.34,2022-08-17,Paris,FR
-0.180,51.512,15.89,2022-08-06,Paddington,GB
-0.102,51.506,8.03,2021-10-09,London,GB
9.228,45.502,22.82,2022-08-13,Milan,IT
-0.191,51.495,14.43,2022-08-05,London,GB
2.375,48.845,7.11,2021-10-22,Paris,FR
9.157,45.471,14.06,2022-09-19,Milan,IT
-92.150,37.824,16.10,2021-10-09,Saint Robert,US
-0.132,51.514,13.67,2022-09-02,London,GB
-0.157,51.514,16.72,2022-08-24,London,GB
9.207,45.485,25.84,2022-08-16,Milan,IT
9.167,45.483,23.93,2022-08-30,Milan,IT
9.142,45.495,22.03,2022-08-13,Milan,IT
-0.123,51.518,14.54,2022-09-22,London,GB
2.143,41.379,24.35,2022-08-26,Barcelona,ES
-0.178,51.512,14.19,2022-09-22,Paddington,GB
2.362,48.856,17.74,2022-08-13,Paris,FR
2.361,48.869,18.36,2022-08-17,Paris,FR
2.329,48.865,17.45,2022-08-17,Paris,FR
2.366,48.848,18.20,2022-08-17,Paris,FR
2.326,48.847,11.59,2021-10-26,Paris,FR
2.329,48.865,11.04,2021-10-02,Paris,FR
2.328,48.871,9.13,2021-10-18,Paris,FR
2.285,48.879,17.35,2022-09-03,Paris,FR
2.327,48.868,7.46,2021-10-21,Paris,FR
2.326,48.871,17.20,2022-09-03,Paris,FR
9.203,45.483,12.21,2021-10-15,Milan,IT
2.334,48.880,9.39,2021-10-18,Paris,FR
-0.088,51.516,12.14,2021-10-15,London,GB
-0.126,51.508,15.89,2022-08-06,London,GB
-0.151,51.517,10.51,2022-09-18,London,GB
2.310,48.850,18.09,2022-08-13,Paris,FR
-0.158,51.513,17.59,2022-08-24,London,GB
2.291,48.875,9.04,2021-10-18,Paris,FR
2.338,48.863,19.09,2022-08-14,Paris,FR
2.287,48.875,10.28,2021-10-30,Paris,FR
-0.076,51.510,15.38,2022-08-06,London,GB
2.171,41.383,24.80,2022-08-26,Barcelona,ES
-0.122,51.520,11.91,2021-10-15,London,GB
2.321,48.838,18.49,2022-09-28,Paris,FR
9.174,45.510,23.60,2022-08-05,Milan,IT
2.330,48.868,10.75,2021-10-30,Paris,FR
2.302,48.874,17.59,2022-09-28,Paris,FR
2.320,48.880,9.26,2021-10-18,Paris,FR
2.332,48.857,6.61,2021-10-22,Paris,FR
2.332,48.872,16.77,2022-09-03,Paris,FR
2.342,48.853,17.34,2022-08-13,Paris,FR
2.190,41.404,24.87,2022-08-26,Barcelona,ES
